2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:d9f361f5f2d514859bdb4b3969bcce68949c6732017029178fea9df854e2a096,2,-8.2711864406779885
0:5c8474b58b0020d76c848149ca58a4fa6196c9cc890812985033b28bdf52719c,-6.8909090909092932,-9.0000000000000338
0:e2b2a11183af0fae177c22950d8fe93a89db7afe7afda2a372e2b4c10119b837,-0.066832690251986904,-0.11962001236456743
0:379e792440c65a5a7650eb7f0b3cbfa1e93d94773361599b0c2434d78c44b3d8,-3.7833333333335251,-5
0:93cef61f2245f65ce23290d77fc32098e73a2a69e110f7519ca2f505763ea6a6,-1.3578798441367399,-3.9043100247337357
0:9772d1bb1f405b009668b0cafeeadf263e7fcdb535906a2c961bd3e1d7087355,1,1
0:d1cc48ffb759c6fe850589dac51436df5605c85810f15d7b2912f57901f82b9d,2,-0.22647657472548488
0:b61e6c4cfb3387568a080d5bb9602ea2a013ab1a8b957d54270cdb1a8fb154a7,-1.9762711864406981,-4.8474576271186152
0:977b21fb2233fe2cb186437e65d17684fc1865740a091527db2542caf681ea9a,-1.3996892180248395,-3.40759505084071
0:82c2912e30544d3f97416772a53f0b1cd4b83cceccd7ee262b98f639ca0faf29,-1.3637531288052838,-3.0000000000000444
0:2788575bc83fa1b04e1bcab9efc454f88df535dca69bb6352afb669a936c6c61,-0.77842565597710234,-0.77842565597673641
0:8e93b2a77dd55e097069d7256a0812618490acba5ffcdaa86c489b46aef76e33,-0.03313013517077934,-0.033130135170846842
0:3cb9860921ffd149cf23542f0a0f3dd28495a23e310f43113fbac364554ab171,-0.011057828651271251,-0.011057828650905321
0:0c0d602cb102c90c69da01157225c6300c2da9d7dfd9127238df5bb9c250dfb0,1,1
0:28ea7765b40fa0f20cd7c75dd47d13d6a28466474da81ef3c13b30aeb9428e36,-0.37010537900900431,-0.37010537900870233
0:cca38e176516126e4e83f477c35d609e608ff01b6958899c63806d1ff35554b2,-0.0032914279686764298,-0.003291427968456162
0:ba5d09e3c333922d8abf5af5fdc68e04efed12f20c02127183250e2e2ca7143d,-0.7582825337926522,-0.7582825337927126
0:165b63c65251cdc23ee247ab5bcd73a55d02a14be03eca5fefe30340df110ea0,1,1
0:e45fb526bd1938f5785d15687b3009b4f5c8ab2a9e73386f0736161a2b040672,-0.16054042520001133,-0.16054042519991185
0:9a9a030d62323557ee0831ee9bf70cc7420b7adda3b00be81d4c33771df4bf27,-0.014181870011185538,-0.014181870011395148
0:39fb13245c779f7fa521e4582d3ff8daa34c83a37e7406c2beed4ae5ed57e044,-0.10818468588803221,-0.38818468587532351
0:09f9ed3395c30ef9fd0ef30773f1f46f328ba4d48c538acd080db32933407706,1,1
0:ac9528273924dae1c51397212afdb1e1578f01ff2e2542acd8f813a132dd4587,1,1
0:8a10cdcc03307a5e0146018abbfd3ea6d32aca2cce6bf2cafda3cb33210dcd76,2,-0.91115702479378058
0:2be49df95d7b0b4db88bd82d9447baf9c76422a8af2b80f0e3789a36ba2777cf,1,1
0:4ec4c1eb6b80635655365a3d77285d40f772403eaae03ce60b907cb9e83247fd,-0.071623079293747338,-0.071623079293679837
0:ec8e6a46bb298d8fa5a77ee1af99db5614108834b1a302f47d11872f413002d7,2,-0.999999999999865
0:3eba89ff1853a346f96ba9ebaae70bade614c70b9066f46eab890b59c79a074f,-0.302009670273442,-0.30200967027352021
0:35b362b05564c9fd7b41726b8b487f0032e57ceb7896cf1b64f58712e989f9e9,-0.014789820601180281,-0.01478982060099554
0:14bdf8689b5908514afa83cdda8e0d640ea9f48f3ed8717b22f4cd2e25b187e7,-0.054092543624260969,-0.054092543624300049
0:d0757e7f05a3a71a545adac28460168b5469a2d45ca97afc1960f94793a88b71,-0.020205920203579808,-0.020205920203377303
0:74486cd18c7ee20088fe3749843dd3d5977a4d0305b824f8b42328d62c98f395,-0.20205920205642158,-0.20205920205651218
0:4008f001f4dd0d5979bbc13ccc77f8fa39f1c08fac9a44dced14be69661e705f,-0.0014294186486942806,-0.0014294186487191496
0:b92b888de7efc2b615560580c7242f9be6e7ccb60311740e8ab11c503ff08e46,-0.17803302225438244,-0.32699210337565443
0:1104e34368a81c98701409a33918cae0df7988ea0d3c2a9bc0af4d3325a37475,-0.68131868131847639,-0.68131868131857054
0:340a604b16f43ba874ea12c9b509580e1364f3ca82218e46232c5b01297287c8,-0.010287287864311878,-0.010287287864343853
0:53c7c1e2227eab1eb2e80d7418560abee8ccbe3cbb87b9f2017152c8799bb49b,1,1
0:5595952ef43d56ad327fdbfaf345e938c0430c8f700e650cc53247360d7b67b9,1,1
0:f42ad1464c8e927dd6e50287353e7acd482bf6b8f1edc326be82859d05236cfc,-0.04305205216317276,-0.043052052163163879
0:039687b10af538bdfcbb29fea311f83b094b537c789748ebf0b8a87497a26df8,-0.0570869306891666,-0.10749445174952399
0:bcf7ac792b64849e68dc22ab553623b7350ea3d2149ac703afb41222fcd68d69,2,-0.021554344059381947
0:badc65f113297aab601353f52ffa5f14e0ea33c876650bc4c0f89d1a494cd332,2,-0.29537953795388461
0:b47d2d727523d0538665ae98d88ca1faaf8bb902e3f3a832a1bbce70a6e1e945,2,-0.068481848184831051
0:0eb8ddf0afdde58cbd04a331ee90609ac4719a526bb98aaaa4b68ac0efe2ba99,2,-0.0021843172270337163
0:e7d09ffe21e684d415ca18c2d135d74a54074bdfe9863f930e279da358afcb16,2,-0.57394801980187538
0:f68c0c44e69b5cfea08f93bbe08808f18e5a833430732a86c4703aa2d15e3085,2,-0.24965140264026786
0:f44be4f2646b44af306e0fb0341d9003bf16c32fd01c7a46f07028bc1e1a5641,2,-0.13117285790781352
0:fc7b8f5e07e0db99c0d02f06691c3248a94a9df7265c985994624789a80be973,2,1
0:ee05b3628b4949c6b227a7b5f4762df7aa43d0b1fc11df15ad31d6eac3a83684,2,-0.0068481848184518412
0:d6d99d0b06551eb04c47effebce6732bf459566d97a14c83cb7e13158a446b5c,2,1
0:f5d10527342eb67c7eb0581ce6a29eaf418f7966ca7cfaf9d1d9adc3bdfcabbe,2,-0.17362375643500627
0:98bc5b26a7efc765c73b50213f0388051e708b55fb56d66ee3034a88b23ad521,2,-0.12056580744852496
0:381a2ba9437cf488d7fca718f39cdc8b8944fa739ed3da774df954172761e644,2,1
0:94e587fe6c184d7c917266b6477899be2a9b80be23b1eb203ed8d96efc6c22e6,2,1
0:b4bbde41ac7e7f627560a8ac21af42c2f46a595decf610f6d1d533a6d53310b8,2,-0.12983944271770653
0:08db1b024f5ae578c8551732f44fa4489ed4ff948c0d2b90936eef59f2ceec87,2,-1.2317369706840431
0:0f800f9eae16bdcb036f276f3adfb09d7daa9cf5a10a2dd757c41289eb047a3c,2,-0.022764867368259445
0:0ca06218e82a5f7c0420a365d6e8df6a04ff35a243a6733975368543758b72b4,2,1
0:033c2a2b29299aaa307112641e42635affe3045651c41ed1b2bad29c3e1d7506,2,-0.071665337408369112
0:5cc80c2bd60ee1db1732281473c2ee890ed64f96b66f914ba39173006e837ef8,2,1
0:ecea9a13bc8aee39fffb7e851fad182b9c3383654cb6b0f92470e1b4e1952ffe,-0.016630295148310381,-0.016630295148054586
0:c0b618b2709823b42970c3d9b4a797ae4bda034ee4e6c64031a3d234a7a65ef5,-0.058054958563680259,-0.058054958563751313
0:ba33f140e0fdc06dedcbead062d2fa51bd3862728f7cd0137aeada23e87e3b3b,1,1
0:6357736384e5f6797b3ddfab1714d6cd2ee499ce14d5776705f2dc9fb307b056,-0.049961460901691623,-0.04996146090171294
0:1c941972d15e3f3c0c6f6d173c6561f9a09cae6ea719a8af39aff4e79b7ca845,-0.49381187910149299,-1
0:c20fee8ad1558011aaca06b632aaf5448440e00949ed411b730c113919872025,-0.16183195010735796,-0.16183195010726337
0:d0e97cd63a87eb3dc901ee4d400642feb2b281eee85c50558123924283fc0391,-0.51595760939088098,-0.51595760939088819
0:2d9e26026e5f47faef69220a0e01d83e8704688c0eef01a6eaa76d02c0ada7ae,-0.32074599325542863,-0.32074599325551389
0:6ee7c39c2c6a8969ceb2bbdd912ff811009a2389884d322df066ab93e99e9f60,-0.4621751215453358,-0.99999999999997158
0:3a93975d479d5258f4996a0dee4ed4558eccac36060385785a84f963c38c0edd,-1.0000000000000142,-0.99999999999999289
0:abbcdc39514bb3160ec8fba8b3ac3d1a8154ee63af58e5b5fb84bb14ff82c423,-0.093454545454544999,-0.093454545454555671
0:7ab760e0dc0f3db7bc9643502cc83c5296fca1de829f278ca88fe00686b5f049,1,1
0:8364333de57dc0bcb258af7c343aa2368e0de73083fb239341bd2085431978f8,-0.038690181818129332,-0.038690181818168412
0:9551f09b5a64997f417043b3d4f9efd3c768b6f0e90987fe8f3e4db6fbfe58f9,1,1
0:a34b87ac74d48b28a60215fbe4594d270091d5b0e9691369e1b0b10e4ed1f0f7,1,1
0:8a5482c3d7c8caf631c12bbabb0db428f94851f426c843c3a03755ef079b825a,1,1
0:1be7fac35e6cef86f463325cb0bd3e7a5bd4ed9c6e22012a679e63fd5e9340a2,1,1
0:325bcb72fd5d968ba30f270844dcf4c8eb359465a3417261b5d7cc8091683a04,-0.1818181818182083,-0.18181818181816567
0:e55ac561ebfcc8cd5a69923ac38335fa6b893b4dc8ee69049b704dfa569b1ca6,1,1
0:fbb7e3ba88ffb9832ba55af44b39f3fb5068ee98ce9f083c5e722bca2c3cfe59,1,-0.027343749999978684
0:793c5b2f667a7700549976dd227b06f857934bae255acd785dcf48f51b20b729,-0.097187962493578098,-0.097187962493617164
0:f13c9dfd3c8eea7025c4fc98ede95cb2b83b01d25ee69cef225f1004332c49a9,-0.5254157085020188,-0.52541570850199748
0:6d14b7dc31f43e93fbb74cc9972a8b98d54891ac30adbfc87a98b2c4b1246169,1,1
0:13b238d65787a6d0e08590f1e51d5c45968ee932d5f38dc0e25592e36b92138f,-0.056850012038971443,-0.056850012038990205
0:068f24fdd9deef2fe546bb08368af5065654310157c5d23d215185cff2c54195,1,1
0:3d42d918178e1f6cb73a7114812f996c46a425a69cd469e677093bdc93b938ef,-0.25887983624271271,-0.25887983624284994
0:c4d87640861a404b7f0a44e55d6b285f800da8f5fb1fae7e19b92d61ae9797ae,1,1
0:bdcd31428f69dd1f11b4068b3784917c92e681fc607c29a03b5ee88d42ce845b,-0.77230769230762775,-0.77230769230760732
0:96469f5bea4e7b4ce81a387a68eeba7cc37437118df02910d576ef5734ce3aed,-0.0095791994539426994,-0.0095791994538600989
0:8c8b3fa1dacfbd02f821b92f8925677692477d2070c00492de0c326009e49098,1,1
0:d7a0bc6df95205ca9cf1ad03b1b031ea04d26b0ea4debfba88941baa5159b9aa,-0.10965187456575975,-0.10965187456583791
0:9701cd9218e247276767840504f2ed20d958a7464f3463a901702911d692af28,-0.12160162490541637,-0.12160162490543414
0:563e31195873339b4c1203d12dace4eb77f44d47401295b9e9fb0b8656d4df01,1,1
0:b8a2d91bcba98fe45a19da82674e95a2da985ccdb7a07384a33b01f361ae2086,-0.22885572139307087,-0.77114427860697887
0:a00cf12f71c051087fa1c6f79b5b5ccb187ce7580d8b6d21d6b7c9f506175658,-0.095260198346178271,-0.24127362704112087
0:fa5b6ae0b06010fd3c0fe755583048689e33f820ddd7eb2238f0fe843601b0d6,1,1
0:1fa8a92b7f85d6dd6780afd344b14b0160f9231ac193e4edf2d0bcc26871b0b6,-0.2121253552312794,-0.21212535523129006
0:0167e11e8a1d8ef41082551efed3a3ba8b4399c80efd685bb50103a6601399a1,-0.094176462517070694,-0.094176462517154391
0:91eb4ce709d241f76e3f8992ce3b90f685425d872b9d0e3ef598b1ceda6bea01,-0.094253269524608996,-0.094253269524593009
0:425d49144142b89dd4ffb930f2938e51083a6ebde79ae71ed74c69f97e00d3b5,-0.22885572139291988,-0.22885572139288257
0:89c54825088c43c109c8f0dac987a7475e27f5c889e2c7fcfed408ab593f02ba,2,-1.2404635673373647
0:5b8a675f581686a666c1f0b1d3109a4d19394671b651122f41738fb79bf13203,2,-0.0040467625897804282
0:76a4df7c7b89fd27209e38c95b97e309e275030279aa651e9cf83073854c0aa0,2,1
0:58ec2418a053137375194cdaf0b509fcc03261bd42c52c7f6d838461a2fd3379,2,-0.026454755229387672
0:b4a68bef438d70852b978bd861f8fab0b53c7ecdd7075828d7bfa5027c531692,2,-0.24809271346745021
0:d0ea01213bcae4d0ccd89eb6412383fd46290a5237c1c5fe2208e5cee2619f0f,2,1
0:0e6aa1c2afa12236787810a86377bcb2b70cfe368d81453633faccd8e1d41706,2,-0.018028341473318221
0:96ed48bae00c3e9dc92f7fe3907a73f9a4086d78c730a3dbcf12001229c3cd8b,2,-0.13921406687087767
0:dfa53ad35b4bd02ed62e769191d3513520034056a42c2595afc535486c70a62a,2,-0.038264948469382887
0:1d97a375787e82e6e1a1bc7059499c132a3d043c18737fc40afed2c47142d53d,2,-0.0015019359474308658
0:9ebb039d797c3cbbe73bb130ea12acf4241f2c670d92167d65e1946451e93bfe,-0.60869565217402055,-0.60869565217402055
0:cc8400dd2f5c46c9ac9e38800706ef07b0e0437e7287d1ce89fce97976c19fac,1,1
0:3379f9e1b9eede270fe1fd48f4ac88630b07edef83a3fd804ef50882fedc5b52,-0.23650933018526743,-0.23650933018524256
0:050a359667b31db182ae114080d53e683db6a19215a5fd1a3580d83809756c82,-0.038542901162337273,-0.038542901162401222
0:ecb79865572877741d7fa7e318c39c4d2a7ba55d79e57560f76f47952eb3dc2d,1,1
0:69ee4b074ad8cc80c6f40fef5fbd5d859283cee499094f4e67b9cfac667df037,1,1
0:40d28ce72393a4450483dc4782a00f8ff3de1ec56b8dd6b11d5efe2dee04329e,-0.63333333333323705,-0.63333333333337549
0:efca267e2e2981b05fc6d54238e577f76fdcf6a3832675a913b83680d95a6c40,-0.1080314818901833,-0.10803148189018685
0:97b132a9e185ffc7ec0988a87e8fea698e8ce867ba9ae9b3fc2b9ade788c9b14,-0.17043478260879041,-0.17043478260872291
0:9766480079b789df2ff267fb422030e4f9ea29e375e245f5d93f74aeb06fd803,1,1
0:4f7220ac1b436ae4cdd6d799a0789482e689464d0771f017d84f0f52c7af4e13,-0.0010521815251234301,-0.0010521815251784972
0:a90795697be968e0a5186fbc188875350079a81a77733bb0b3229f529625255d,-0.011904761904720118,-0.011904761904729
0:9a3589108f66718bc9e1f02e57dbe4a4848de9a18f99af46b5bc30e668a4c698,-0.0064784717149208859,-0.006478471714951084
0:c47cecb497d37f973cb6bbf1b1a72fc57c42a0e8028e446cdd319795a9010f51,-0.11776830622985379,-0.11776830622985912
0:9525f4e2af0b363abafb127855585b2ddef81a203aab4417204d40abb069f74f,-0.052720969052144184,-0.052720969052144184
0:bca345709ad325d4514ef2d7872268094cb6f43be250cf72615ef319b336e506,-2.719047527465456,-2.7190475274654453
