2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:b71e82cb2de48db0b2a1166b163f6abce03dc4941124c71bf83e6a12dd0a623b,-0.20481862985981536,-0.2048186298596768
0:e9a435db791540493d35f003bebf2f0e81916f3e2bc24faf17fdf36cdddb0f8f,1,1
0:3d87ff526e52d89c09f06b62f90ee73064ff92fe10f12e09cd90a7bc9dc19f97,-0.043452031198583541,-0.043452031198485841
0:be8945fac8b161ca803496619cb61755071b7c1d8ea6569ec30199d874d0fcca,-0.040798686829646158,-0.075888340063524851
0:aa8d8edf02465467fcf5067b6046bccc363055ec84cf3808b2b4e29cd474b64d,-0.19261598543022274,-0.19261598543014102
0:cc8e3151f3dec39fc183bf04af0e82fb91f062643a4caee5c783b911574cc078,-0.0953804878714095,-0.095380487871555175
0:61b9e8aad1c1faa771985f0e9a2c67d9d98c908bf9f0290f51a2ec2e05f47ad3,-0.010552779918711508,-0.010552779918750588
0:c2a9c0ec62e0344a47cc8d3362e393127a68b1f4200cf9d8632070ba464eb435,-0.023696075252573223,-0.023696075252557236
0:2503b33ccd27f3519af3bf35fdbf7299108b6f313f67569e0654e5028e7cd86a,-0.067332130518423128,-0.067332130518419575
0:0ff4f5cdd2be071c5813db3d242c9788fd189fe8e95cab049e46e059c9b2f767,-0.12693089683813241,-0.12693089683814307
0:03d38f0ecd8ee17be7350585d79ac688262cdc4acfbc086cc943d9885bc073c2,-9.2937728057702298,-9.2937728057703328
0:39a32a827971cacb9b45e06c0d991392f2a4377b355acd0891807a205963cf20,-0.024920339286888193,-0.024920339286735427
0:4ef11b5b483fefa22922a706922b5b94b222e79f09064afb11ae979601fef15c,-8.3950968610393701,-8.8625810424614304
0:3c6b15d0df95a67fe2a833a03d00051e6901cff15fa9502cf3778b56fa419081,-0.0048754800125467845,-0.0048754800123766984
0:ca65c963b0f690281bbdbd2298054e8e310cb9ac3470f09ac8c94e20faf69ef5,-8.3616255594207392,-8.3616255594206237
0:05edb122d4cbf37c746d15bf72243befed19a5351255edfb4fd18835d49cee86,-0.00082433802237869003,-0.00082433802255366118
0:019d7ec85d541c044c6399440248e4bb2a9e7b5e8651a19acb0f370f1c97acc7,-8.1014981834418727,-8.8672244950706567
0:a45d5023c0bd020ae68895548ab19f02dbd3f1f380ebbe0da8a52c8afd62761a,-9.26838359741026,-9.2823070176134816
0:8e2632e50331fcccaa6436951bc2c2839ba62dc7dc69f43254dd515cbc1dce9c,-9.0736424985764099,-11.666072486466492
0:578dbd7eacfe44fdbbbda646c2c3f5d5007c10a6bf809868f6c44e01f1d478b1,1,1
