2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:763705e057a1336a04804d8d94d2e7e4b4a2b9ffae83f288f641a75097fd0c5a,-74.273608093095049,-0.0020640018961799456
0:748bb45d730579bf33dc269968a10f981010880dea22a7d783eb2cb6f3a28c86,-96.685387571054562,1
0:6daa73160f53bd70099bb76f041f106938c028bbcdef29d4d052f120e1e216b7,-63.425568144895848,-0.015719367771994897
0:4d796429f371b29a0386900b560806d12ee30e2537dc1060ffedb0d0ee35ba67,-69.7361377894361,-0.021811739990507562
0:ce45cb96046afa1391ab7e15cf164076da111fc0ef4545292fc74a06d0c445fa,-93.327084300089922,-0.0058046304577068497
0:9a02a587e654f5eeced310e5cd501b095917c0c528ada2187c9d54aa031e5c8a,-73.15006289817444,-0.11275118676422125
0:4bb7fc42a95cfb62e222f32d23d46e85baef1efcd0e4353e67b57f038b23a0a7,-96.241632891485978,-0.038573264980010791
0:b2927ab29fb79994c1f22dc76867104ca15b342b528119de6bf9e1f284ef58f1,-64.008297927547432,-0.062399168843883857
0:73ed9f380af987b15a5937fcb3a661bed599527cb7aca75f3ba519085e0ab143,-96.097689061613664,-0.041442684774210647
0:4064b70228d6c74049242045daf15d64bcba5bd0f82c4dd06c82295657e49a6c,-59.709712494678357,-0.080391794860929622
0:4f29683953db4cc6d41ddaeace27c47da2a91694d4bcd0357dbbd58a8d54c26c,1,1
0:ac3fc6751310bfc8a33b353ecd373c8addd0d76d800474e47c46030dc1ba37e7,-0.47058823529411598,-0.47058823529413374
0:932f287ffe803a99dad9e4972017ca0ef51e7ac17abbda54871ba63be236dfda,-0.013176096317710773,-0.031967914913177964
0:f87dc7d8309fb80224c6e466eebdb2192f823123d88d61dc69c2dbb272b4f5b6,-0.29729729729729115,-0.29729729729729115
0:199fdc8556ed9ddb9a38cb56302786bef290f98f79b2977354667c1328a33ad1,-0.49999999999991829,-0.49999999999999289
0:d57a1fbcb1a8ba92003dc224c8920259f970b57962f8ba60d7068ada58d71a22,1,1
0:3e1d1f6ecd5a3887d7c8aa54aeacbd1872dc4889e6adab11d18c666b98f8d671,-2.0000000000000426,-5.6666666666666501
0:32e0fd39c4a1d3ef379770b2c5a12eb1614e6542d917036086e0de84822e55ea,1,1
0:6b32452891a4eeae064e2dfa2a18fd87fba7dcfe3caefb21ee0432c7b7217b5f,-0.099999999999923261,-0.099999999999909051
0:741abdd41716f70a1dbc1e575fd14976093231f0aa356b943d0cbe3ec0e602ca,-0.49999999999992539,-1.4629629629630259
0:d74f27241e1d3f620ccde37ba2a557b4e3d48f2ecd4bcfef398fa96ec1a54246,-0.49688745577145177,-0.53325152709169465
0:42bbf67f8149d7cf873672d9c685d828860dec60df9a57631544b9424cffed7d,-0.74582071972129071,-0.74582071972128539
0:48955261e8db29dca89a343b901f83d90807718e29785a474046409a0fd2e595,-0.43055836692807498,-0.5041939926083483
0:ed3e9b50e17a5671565441d5ee6fa4a9ec636c989d6dd98875acad5551b1379f,-0.59028297996001378,-0.62971860474376662
0:d9a77c084039f5c98b9d673329966f6a478e5236425a5910ea79b7c07634a2cb,-0.63586589850995701,-0.63586589850995345
0:f6de013791946a7cc33f65ace38d1a65c2e57d36b2d0895a4890647a75ac12c0,-0.59950146840405705,-0.68385152486359679
0:0e56774612c1ed47547f5af887f215f28c2d9c86b8f51c56d307a3434b884a08,-0.49832907727188669,-0.63483964571511109
0:24c4ea7f3896c0376be04c728e6f3168ad0875dddf818d493a6cb6ab7860e829,-0.59120426705888462,-0.59787680175647751
0:6ee1d6488b10612295b90fe909ed91396fe763bf7bc28d69943994361cab1bac,-0.50745228822755095,-0.61949888060131997
0:bb8885449b86d9ba49c0733141d528ed9322e837187ec63c94181f85a5fddc05,-0.65778970049081664,-0.6577897004908273
