2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:474e8cb024c596149b10ce300907a974e0704214763306a202258dd29655495e,-0.087104272348806702,-0.31198353685499658
0:ebd81ecff19a95c3cf171e43465a157941e821e19762ca110f1f754f792cd99a,-0.18437033937375169,-0.45271811777422855
0:bf4495e29f0c7e042576c6381d12834a913174051994213794d903d82726c956,-0.10970782900676213,-0.34047074937221211
0:0973ca1372c985e9d957af487c83f90cbf58b0cdc60b0d53240eb93d14041a95,-0.18076812266953013,-0.53509526621628734
0:b4479a35bf26a4e60588bddbd6810be8ed8f07ecd5896856d934cbeef89ccad2,-0.11875972715396443,-0.3946507113758182
0:0f5eb5367f3b5a8df6232bb96a5de503297f39944a617b075622e18d80a5183a,1,-0.22067760718292284
0:d8b91f2b8798b4f9a3475b1c25bd61bd34a22e95aa89837d324c3f2217952ac8,-0.18761233440795877,-0.43216966733943352
0:fb7493d02bc7bdfbde05d3c4ceeec3307fcecca7741bbaaa5fb565afae148c76,-0.084699534132713694,-0.50817541699276081
0:2d51207a010cc199915b63fb2afae7a843322890d02e051c70d0d5d9f109a681,-0.089268536743158933,-0.30244261282599627
0:18aa7fea2fb06f92a67393e7194b9f86651056ceee1b7781e5c7907bc0fda1a6,-0.21679028970879521,-0.47442795417229799
0:32db0e054dec709f1889f209ce6759d7ece541d3933373cb2103e8874cc7bcd0,1,1
0:1eca63a1bc40fc2fc2154975b6bddcf0f5fb497da925137fde191ff1aa077c40,1,1
0:4654dc762923c392120a5f042cdb3871e1edf1d5cc42a7922cead66192b48d43,1,-0.0027535230742969929
0:d7918b09a6c585c96bbf7de449da5bab5bcb92f5a9c30a76c34316c6520ecb71,1,-0.0018964389501392453
0:cc25335e5d448448d37f1027a64429e7fbb4bac809d060fd078b4d3ed4449c65,1,1
0:b6d516e40fb7c756ca4b6f332cdae6545613bad49b324e2fbaa032d916ef6b09,1,-0.51512524203924581
0:85f337c667bbf8cc7439ff8ccf510a73d96eb9e4cd925b59f60357d84f5d55c6,1,1
0:43fd50a8d16d7cc97702f1b7c28255f011046441b035989c45e28ca550a83b63,1,-0.0013142373996237744
0:817da20eab793fee644a0fe3f7a4d786997c321bfb6a6f10e91d02264665dd9f,1,1
0:259639a5683b0e3e23698b776000b45625ecf5adb23d4f4ee6217932e728e57b,1,1
0:5c73fccceacafc5b4ba8f03e968eb45665b8602f336d6da0b8fa53e4a99a204a,-0.032232816476959414,-0.16124861617748643
0:90d45a7dd1d42bae059d1afa7f305a6f58ae5457d121deef1d141974082f7251,-0.17742287141196122,-0.41063757979160354
0:a7127566c7da49475e232465867797b4b09e6b4a74ca805dc09141f44ba5f7c9,-0.070549086955288498,-0.38753648601022039
0:7b74b049bdb0f7687ce0c55bc27d07db94edeff2a3aab807b3980ee46f41aeae,-0.047173543143804501,-0.26500015326921833
0:d1fd187ab22862167f42e02b1f591997e797e4cd44e31cd4c3314f905eefc00f,-0.17926988833557722,-0.68935036942147399
0:d11c9c17d406ffd3688d174491da2f63746529e58479962fb394dbbd6903eb22,-0.15998383098293623,-0.34441119718579838
0:b1fd5d63056c127b22abf9f63f5ccbabc3f4cabe240c767cc7faf6002271f017,-0.063459777396968065,-0.40901933539425883
0:4653e1ad666bae6d9c4cf9588e45a8593d39130547dafdc64113072fc88c5212,-0.065183087935864137,-0.21450664859502755
0:1b6e909c3425a0b987c218271901503a773d0986632363c2799c997d59f8e06e,-0.13296224370848542,-0.5860119694185153
0:069794dd9a3cd023759b2a441c5a6624836dc31d41e92d521d83fa0a093b287b,-0.20950531204845599,-0.77040286560135041
0:24c228e34581470b1e97f87393395255d075b4b97382064e5896f257f9104491,1,1
0:0922cfc096e44e1539192e7295cee5e8ac9c00a0cd190409e9d541232eb765ce,1,1
0:5e71ff594858b5dcd12ce0617c36bae1e0100b45c6122f545ae156f0bd51c736,1,1
0:f7641ccac5f9c271bc034093982c8573a6b1b8bc047aa9bb1a1e1a940b53f28d,1,1
0:d9a53a6ad43392d69c66ffdf4cb40aca171f16f14b0620a58683b95277412ecc,1,1
0:b08ac357cd6660ea3a345cf33dcc76a082cedb243921e933a965aeb4610de78e,1,1
0:f4a495c375711ab78548241ae9f501987884a830815da80083254929a91dd52a,1,1
0:3c10d93d706208820175b83865b501387dfffb67be38ce10571a85fdf15961f7,1,1
0:99d56888fcc173d98aa91f752ae4e321d67c5b89de83de4f2187d4f71f01117c,1,1
0:b646ba728598083ba575cf762d810d712e8b30454efc18d1940d64e7804437af,1,1
0:df37c48c3f89df014ba6ee14ecebf152c00604c44441ccd047e5a4c50e1694a6,1,-1.0931855897934799
0:29b9f562a730477cd39f61e3b0c00955002df2b188cb00777041b00c4b4b751e,1,-0.0014574017967770025
0:941b4fab8f4794de356a4d72ef646aa48671726dd481153b11836347ada95a52,1,-0.0016021047616265882
0:67004e3ea304f32064280b1f4b6c5cdfc13f86fd05fa779b7bc7a08f6297137b,1,-0.0017089143850497202
0:88f7fdcbcc3444975582af9e2328906fa972154f1c004b96e1b17a0c72777259,1,-0.0019019527444319451
0:b74a152e9b447e8e4a35247ee4f3f81e17677c2b97b987243c5074c5df4555ba,1,-0.047083973468736051
0:7bb085e439e19421b156145e28a140a306bce6d5d137d9fd8d045528a975001e,1,-0.14985676356687172
0:91db189156c9079b1e4c9b33d369c5dfaf6246d980ce9f3ee123fdec3bd5bf99,1,-0.024204300155992176
0:9951103b27aa1077d3beee99382ab1577151d44d171ffdc15114f3c702247f98,1,-0.0013019666721856282
0:3c761eee57abd28aa6a9429bee2adb17529607809a5ea6427a9a370a78351a59,1,-0.0011229586575067785
0:e4f60eec4b231aa13441ab5b05880374f722f0df0db51a02c7368f99ccd57f18,-0.0096900354612694528,-0.012073832816707153
0:7791b03839beefd7e78e4f31f05c42a1255855cfe6dfa7a21b96dee72268a3a3,-0.0097746295990956966,-0.010410968071455251
0:010dec5d38f78ddd97c661b4e2456aaa7b7d548cdc1ae2cd92dd3d891ab2446a,-0.0049063609264354824,-0.0053263189315337911
0:3f12a5ab724a0103c89274b8adbdc359bc8ed92008c0806c829551b3a1740547,-0.0073457354507411301,-0.008456238640242475
0:0a0c8eab496e900862beaaab7397100a370b082c0396cf892aebbf0d5b277cad,-0.012706416904919138,-0.012706416904912032
0:091dcc3a55dc608b18deb3f53a7e67c2eb88729bbd309b6ceaba4702a4160e8f,-0.0085044242963334699,-0.0097900941069921643
0:be3132e941034d270e972bee514d85f20ff84112ca5aecb76cd0e426f7edd86b,-0.0061870466052198481,-0.0071223831735220955
0:7833e0ac8eabf872153d7af4a771492db1f6af8c4e2a189a1502c59823731641,-0.0053496954900644766,-0.0053496954898939464
0:d97d652f9bddd93528d8b48df9b61ceb5bdf013b951b5a5b4b776e56b5a6eda5,-0.009066029584985813,-0.010839433629167061
0:1099629bc896f1a4f9d6e25b1e883b4b2a0f5d83b9fe966a1f10dd8b48837657,-0.01228826565936636,-0.012288265659515574
0:f9d2bd0f00650f8f712477504ef98fb0a296d412bcd1599cd421b8c329e02e37,1,1
0:7b11de731de750be2e3695cabe7ffc0a5bffb51a3ac5e6226b64a5a795e8e7ce,-0.079076117659020007,-0.38059535717210657
0:7d2804c5d72cdfe47efbdaa1302278a894ec5b26749fbeb54e2de897348c5e9e,1,1
0:138c6505d94437ed779cc963f25a75e2c440b58754835ddc10ebcd02bf0aabfa,1,-0.0014044937393178358
0:c1fca945f8923148f279f52971adf07511109d6e15077d97a68944ae5084e5e9,-0.056245571471867699,-0.23781073944607112
0:1da2841e012482b25e7cc98745c6b84543588bd62e366f7d086dc253d6e87262,-0.061319564621381772,-0.073106563548831716
0:6dbdefdfb774343306d4b29152fe800e0d33ef1c66735a1a075027e249fc5573,-0.00056186932206170326,-0.00056186932211055307
0:11d3897314166a49e575e8d1403527a805df4731eb2c30c3197f5cf524b347ca,-0.035698079903645485,-0.072383735847836306
0:1b9c6b48aa4e11faca47a774e3e13e791d54b6f37ead967ed5c7bc10e5a5dfeb,1,1
0:5d8949a8cec3480e142729fcd99643246ba1193dd61034ff83e6a377fb093715,-0.017205337492227635,-0.029013300840554201
