2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:2e757f46a0f9de6988eb73646a9ac59ae1cafb75cae3271be7762e511d37b996,1,-0.21110737091059306
0:57d003a71a046b15dfcab6a7c82b35394bb7ed75c458d99755216f9fb3986254,1,-0.10151998947061358
0:d7e45aaea5a6721c3ab6b3cda41f2efa55295e313f0d5515d35d1a0d3c42194f,1,-0.31886114952277467
0:73468a259cf1fd6774321839ed10a859e1e39d3b34d3bb4be72cdad57a02e040,1,-0.38670854535237709
0:c7d12d11bf2a101434e70d2490c54aedb48fb1e7511cec5e13f52b228974a91a,1,-0.1676056480074628
0:4e2c39d542736e10afe29882b989429d6a3405c2d2dd0b088f9549826ddb59c1,1,-0.1571201108065523
0:41568ce2f89cca7308374339522bf4f645006e180a9873f57b33f7b48b7a44cc,1,-0.14518626913887189
0:31bb1e263b0b980768794e82213dff457b6f131ec4ed571087260c2033b13b0f,1,-0.22758436583758268
0:f3f715776fc93b92503cfb05d11dee5119eaa5d86e0e4c33632e3482080ccb3c,1,-0.13040704870885733
0:e68fd09c9366c8fce15e527372fa599c2eaeeeed78a821b0a7d9c9e852c5e14a,1,-0.33658223968411605
0:065242dc5739f988dbe8410041c0ecffcde544578aa0156e9a35d063d74f14cd,-1.0110404818659617,-1.6797280971824193
0:51b50235698666f718735f18cfda4fc9131ba4ea6464264a74e0b0ed84871661,-0.5041745320975366,-1.4300547075591616
0:955275a00e5ad341f319763fcd7ebbf234615f86657c35061f87f8e71c1d4911,-1.069161322042504,-2.2254866820097714
0:c115cf10165c64357588343f958f39e95e0756e66ba39807c0dd096089243e81,-0.8447184116069586,-3.428367164912725
0:f843a73397062914bfd8faf88827ca7a89b05fbb40c51fc62c19c256477c30ef,-1.4378330025540151,-2.3016928122597609
0:abdfbe41394cf08a460063226e15e99647a8f591af00abe3742bbc72dbf68078,-0.88212229132194497,-2.2969819589998366
0:b9e04cb8bfffe391942a1983d275ff2faba8ae45a61386047e39e7ca088e0818,-0.89728139169329069,-2.1453535707060425
0:06bc36d3adc48ed59b032f49d27b817adce913cc7777b950358f3393a97e6ff9,-0.49705460135142232,-1.4009467414015528
0:60dac05d6507d511b6db343a5ab709dc46de60e1541547030c3f677f3d20bb72,-1.4140391287081329,-2.3305274336458268
