3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:4c965aa5761a7d3ba605a3778ac7a0670619f1b3154713c599fdb5fc20565097,-7.6736549782543584,-5.7355678532103616,-17.191655526845278
0:757940597c4e66328643f6e87c06b5b1c326be4c989ac7fb5f0618edbb16ffcd,-8.3098240600601603,-3.1691926864703999,-17.043931950748298
0:331d9c291ff8da3038d5afb96dd477e0e875c2fba25fdba99a5d1bf9d0f4e588,-8.1693556007814436,-5.7264590745384183,-17.832472840610617
0:b610df1654ba1d5893c1162b099695b5c895750d3c7337129ce16fce148c3f6d,-8.5961935544982406,-2.4315334856926838,-19.949094632931637
0:79ebf5947441edfd7e6512e2e8b9c1106304da4b3f2094b0910c53f222507a2f,-8.6098861045039392,-7.3175701688258314,-20.916680103079216
0:5a3d3642e0572f9ff29be43fecf45b219c6a71042f50c69af1bf3262d1d1644f,-8.1348535636363231,-5.1282758975712346,-21.001461576823786
0:23a0f2d8289eeb020636add02f3acabb558edc6e07a5ccb7b40c107fdf690a5f,-7.4953386110349518,-1.2011047922434399,-21.217139116839192
0:616ec398a60b7899b41338c090f4fd481adfb77725fd804dd7287f11cbd56ca8,-7.4785361235831962,-6.9077652506230658,-21.683741337433201
0:e3e1478aa6b19e1cdfaa9ef42c511ae5d40e7128f836115a0a5027caf876b035,-7.7687594341784276,-6.6230865498034097,-20.434675436242625
0:b8d6b5bdac3fedcca41b37ab2c0207a8dc3647b200fc85da0d06feb0f3a368f9,-7.1909650339726028,-5.2795032119963876,-21.471073804354962
0:63cc94728fa04ab35c8bbc0600b3207b16bec6165c8bd8855a07f908bbed0f35,-6.8562703668039875,1,-20.564730964114339
0:0002f6f4e49be0e2b1cb5aea0e4466a4b8c99741600a40f694b9fb321ff27d36,-8.0070063202313992,-3.8936305591111289,-19.793120723247469
0:0ba5dcfc831186c19cb0a48c5ac56daa6cff6996c346a7eb44148ef272d4f625,-8.6796348140994066,-0.26131214986644657,-20.317714076667766
0:4c57b79682dfb655eb02d6e72b55de6b03187e236de4c68acff358edfef7f0b2,-5.4907182249724098,-3.554388535074513,-17.17654065753656
0:79d18fbd66266d4489153b1c3b3f9595da26b83bea3b3fa699c88038ca4928a0,-5.5375971538432234,-4.4615787996758742,-17.532281447102982
0:2f1bf6b902ef0576472cb974e1663a75bfd18718c5f680b3e3ecff703ebe0c6a,-5.9600607869465829,-3.2805116763649331,-17.240906819949558
0:4b29838df293b65e513d0441e038e0da8c7f886edaf1a5a122a5ec6cd7890779,-5.5775899094187702,-4.8632195896213686,-17.105439884701337
0:70ee451500122e437fbaeaacb1c2bfc2f9c56e5574f1151611dfa4c1a39982ae,-5.8959259272825681,-4.2588440424521377,-17.075994995963928
0:3e41c963f771462587c06b2edf1ac8652f68d1ef2aae3e6702688a45408ff65f,-5.1875690198792004,-4.8923564291934065,-17.009903781881775
0:4f5cdedd20453fe83465134704eef2f9089f377c2fb96b6b16f032af52cf603a,-5.411028286721673,-4.4799415865262171,-17.746995739355118
0:15594080604eda613142bccf616df1e2c894596c1b84cd371c2ffd2ff08f56d4,-5.719720763723485,-4.2915743749392243,-16.964114122704299
0:732c76550e9e18e55cd887ed94ebe462f6c7c7b96c4bcae0cddf943c69308e00,-5.8597695792581943,-4.156071796427625,-17.08353944606241
0:cc1a136d447138cd6aa0fde9e4c3102b1f5006e3e16caa7c949ded416f21e3cc,-5.4248718808246839,-4.7852074867494503,-17.36503008230218
0:5a8855213a22d0cd815bc55a72dda79fc9c78e78a7d129b986db351b75d95dbf,-9.0942111735339335,-6.1809199882201904,-16.066481155562091
0:ecae072f29ff6893752365dec1c3e2799862d4ff901888c9075e6aa3cb8452be,-8.7841592229396106,-4.7148144470059474,-16.640531116837028
0:55db1463af32d83fe64025f20a2378ef56b6ebd11ffeca85c10ec073ef7789d1,-8.7389055645651847,-0.068763363876368194,-17.639606071937724
0:e70f41cf6c85925ac9f6bc8cd465484da0c65332eb676291bf1d39d825cf9e29,-9.2204325916828065,1,-17.744371196458498
0:4ae9969a9a490f9fea09ffe89511843f01a690b40fcd8d5a53e7f9e432cb2468,-9.0299919384452902,-2.9920258699880158,-16.507541738629914
0:68e33b4e82975b99341fa315756ea3a4fa5eb3b7c4937924e1d0952429334c1d,-8.4497949408892197,1,-17.556299938792524
0:bb7646cb4edb018b906c66c2b6c0679b72f22c93f3915406d0918ac15178693e,-8.8451377779795006,1,-17.09755418129156
0:7d7d930583fefb6f0148b9c6526048bab68e0cc49e7439e10e091644ab58ade8,-10.351220605778062,-10.36318521122484,-24.523134189197219
0:4c00ab268654bf3ce0b327bdc447d05a317e260e4b0e60a12181783220ea99e9,-10.425988613499939,-12.390466064933479,-25.149806318728334
0:6fe0d76d4d979a117e758c2b2e917d18f10e8a3f48b19223c96ded4a773e9057,-11.02110767244333,-12.310961809696677,-25.438278039282924
0:37afee3650764a1a34682a1f17b3cea7c1149a038d155331af63477883c9a7f9,-10.337326274295808,-12.071342893897548,-26.854070805432517
0:e71e83c1a875f108176dff337c2a6977d6b9a31ff7adfb83e7e9cb74d24b6912,-10.355448175536056,-9.6510551559789004,-26.625244509337385
0:825adac003c0f7041ed3ecf3714460119e7794a00879c954c7c29859fe348764,-10.365158675692673,-10.063340501065447,-25.594100615003033
0:f86a85a971cb0312081aed078e95da3f50925f0bd219dbb6bdd5ffd08b1ae6af,-10.922078738079135,-10.829638281926581,-25.513761403889706
0:3c6e48b80aa99cc3c0ef2e2463cb89617f9da2e48de5c743eeb3a6f170686303,-10.574033908926785,-11.354954191977697,-26.042197129418938
0:ee973748d769608542ef153586586c406113e6bc7cde747d206a1f103217e42f,-10.179334799630787,-11.532130718989778,-26.003271896817584
0:e1fbe2aff884afdf4f35eb39b7bc62a258e9735d04eba269fc36a59ebf665434,-10.374240499005925,-8.2984953245011734,-24.479891244241401
