3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:acf030bf25b5977a786051aa1174a1b63f50e709ba5a358feaa443cc9289c05f,2,2,2
0:bcc948c62c54e58fee542386672b75ac5344cfd1fb6cbeb6d81084b124c6d32e,2,2,2
0:11fed7ddf335564ad2b7c2e13333925d5bb6e87f165c5a4bff581cc0a5d23c4c,2,2,2
0:57b645afd22e1199f2f14231e41b69244ffcd8f78ceb7f55acef233ab7c646b0,2,2,2
0:9d427664ea1d1ced676dcbbd7f87ea45a4e3a89664e472f62b404114e0565a4d,2,2,2
0:bf76308c865b015e3a9b2ecb3d566b98555f388d2fd88ff87cbcda1a48db79cb,2,2,2
0:230d344c77d34f7375b125521ef6bfb08646cabe97192442517ef9b280e88d41,2,2,2
0:e715622c168bb2c41c0e00e1294ec4084b9d652dbf6eb27c8a7b06a39c65e4b9,2,2,2
0:7642ea2e5655787aa60b6604d87931bad3b4609714f97b74fd517d8c93d6400e,2,2,2
0:ce46ff302db42cc03c2ad7cf3e57cdb75e42e9a7593363332f8314cefa6344ed,2,2,2
0:7249e9755d4182d3306c9256dd139f12951907cb62e6f259cc12848c9f43a03f,-13.432021026479816,-13.432021026479816,-13.432021026479816
0:1c5f3ed50c813504b48f12911d399ba0bef4f142ccdb98c77a64a2320d6ea313,2,-9.9229454452153334,-9.9229454452153334
0:3ab67f962f9547ced8896d965a2f158b3d8ce60e554adb7e97ccb19596163947,-11.192631382651527,-11.192631382651527,-11.192631382651513
0:b8972af188be6cc011bb256506843e60cd26c580c5e973c67d363370f5d9dd09,-2.1619709622434513,-2.1619709622434442,-2.1619709622434442
0:c34ea0cd3de66bd51640edb7f56f0ce735580be9e99a77b5825df33da1cb9d97,-0.54031156700776251,-0.54031156700776251,-0.54031156700776961
0:bb2843300a91742157657f0d680106222fb3509e7108d7e12cb0d503e9e0f793,2,-10.049761602806626,-10.049761602806612
0:3d864e70197d9181456b83584bf9b77667371ed73e50e4e1d431feb83a6e11c0,2,-0.48600415122812279,-0.48600415122812279
0:d8729353ffbe519ff0ca783baf6ad183489849394a259c09bb1fe79ae8d3a94b,-4.6283583715815269,-4.6283583715815197,-4.6283583715815126
0:2ac76913cb65c7bb91e6fb5b00321081c74266f69cbee0c374fd03e630551272,2,-5.6468468191565302,-5.6468468191565302
0:c9866a9cf26415a5cdeacde8c9f57a4ee1a91b45ebc8c2c83e1a327906e18be2,2,-4.5198265074320396,-4.5198265074320538
0:f64c46c9332fb4d6c4896622bac70847be8753038ace60b10b035e529d80a7c2,2,-0.094983050702381902,2
0:628df12ba447332aec2df51ecc26c9533f44afa29e0cf40bdac15b9943d94abf,2,2,2
0:c909ef29036f7c61be41898b0c6a56136f0e7a7916c8b5a30a45381fdac88dc3,2,2,2
0:ec30e92de530fd3e40bb430db7c77928e385ea15733074a357977a024c8c9708,2,2,2
0:37e2b5d9b3a66c4527a46bfd41e2125b62acedbfe3e4668a09b3aa20d4694b8d,2,2,2
0:592ceb5d541e6c9f01dfd818e624601463255413ced66f03be8ea306b9f9c067,2,2,2
0:b19c2f4575db18554dbfcc79d52eac8446140fbdc0b2f8193100395a157ba0a5,2,2,2
0:802e972f68a7654cd50669b247ee14a240030c253a44396df7a88c224ef6637a,2,2,2
0:8ee3d70a7e4c403479098a842fcca88f1ba08fa2a4b54c043b0bbc4fce6fefd7,2,2,2
0:e67a6bbec0e993bd4fb75bcc6cdcefd33be7847be52c044740300048d493ad86,2,2,2
0:f5dfddf9a055764571fdab784f2970204b5d06e5db97310950f4385cee5a975e,2,-1.227891156462471,2
0:275d18d063f1191aa8f71da82e295d46d40d7b9731579a7524d7e667421a6406,2,-0.2304148095265397,2
0:b2b43a1e82aee0d70f5800ce32bc8897f7498c2714b83dbc78307a569bd9841e,2,-0.54385277995301895,2
0:4a3b85a2813e87e8df3ca92070b5e15647063320da988a99cf4f4f5ab996189c,2,1,2
0:4c208f9b4d6d3362d7a9cac6c5ee4b6ec2e296daf5809cf1cb4286b3b3577085,2,-0.266268459647577,2
0:ddf66964001ac0c44f030591efb5793a571d0a6a202ee55bcb16cb7600174ff0,2,-0.07573843643314504,2
0:e8e175ae4a2eebd7e7ef9368020feb7fd68802df9907539da7fe1096c1ed6a42,2,-0.52696889023163251,2
0:c7b3a25caa48325e000914e9570668bd44a70421693f328b73769a2a2d6e3387,2,-0.0049595493668412871,2
0:0a585e72c9fd2fdf0ca4443026e620afe91f9ba4123d95c7c7ed23f45c0669cf,2,-0.061452979751265957,2
0:0dfff6ec6354ae584cdaf1cd7f896e23040b17d670fd30f54881b0649508fc9b,2,-0.403288958496482,2
0:e4b765bd3637934d06eed9802215dc4a0ef1c95a5c65d68421eb9fb8c26acd8a,2,-0.41404732103734698,2
0:72ead1c4c0f0b7b28f91ecfd4ba24ccae770f3cc6aaa26e3ea3f8927ba3aa629,2,-0.041009255903205144,2
0:b1d82bb1112e044ad48e555c7fccf32ef1f867fcac84f996a727a1359962081f,2,-0.3082138571865527,2
0:b9bb9a72480f7a9f78a6118e8a0ed4705e71a1e3376b29f585cf54a45603b3df,2,-0.06451612903241255,2
0:b77d9fc8c724be7516543738c61501b1d1d8eee3f2b2a20dd2a368f6563cba67,2,-0.0020121785063551556,2
0:13ac9f83d2d8efb8bb051583a5279204fe66c8db79f9374c620321754d087519,2,-0.68913039715863178,2
0:721a2f0e539d9f51b2c72dcd50ba66209ddd9afd5cc722c1efb450355e6fffd6,2,-0.022641725533257606,2
0:51570c6ddad43f1c599ffe07ee0c7f93184e5266c9e5798fdd7b7e90b690e997,2,1,2
