3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:acf030bf25b5977a786051aa1174a1b63f50e709ba5a358feaa443cc9289c05f,60.006182000000003,60.024051999999998,60.017024999999997
0:bcc948c62c54e58fee542386672b75ac5344cfd1fb6cbeb6d81084b124c6d32e,60.030521999999998,60.015991,60.023032000000001
0:11fed7ddf335564ad2b7c2e13333925d5bb6e87f165c5a4bff581cc0a5d23c4c,60.005603999999998,60.016398000000002,60.014288000000001
0:57b645afd22e1199f2f14231e41b69244ffcd8f78ceb7f55acef233ab7c646b0,60.028987000000001,60.013576999999998,60.025382999999998
0:9d427664ea1d1ced676dcbbd7f87ea45a4e3a89664e472f62b404114e0565a4d,60.005760000000002,60.015009999999997,60.027326000000002
0:bf76308c865b015e3a9b2ecb3d566b98555f388d2fd88ff87cbcda1a48db79cb,60.013661999999997,60.012250000000002,60.014316000000001
0:230d344c77d34f7375b125521ef6bfb08646cabe97192442517ef9b280e88d41,60.013275999999998,60.018174999999999,60.026823999999998
0:e715622c168bb2c41c0e00e1294ec4084b9d652dbf6eb27c8a7b06a39c65e4b9,60.006760999999997,60.015583999999997,60.013948999999997
0:7642ea2e5655787aa60b6604d87931bad3b4609714f97b74fd517d8c93d6400e,60.016713000000003,60.011563000000002,60.017690000000002
0:ce46ff302db42cc03c2ad7cf3e57cdb75e42e9a7593363332f8314cefa6344ed,60.011431000000002,60.01858,60.038412999999998
0:7249e9755d4182d3306c9256dd139f12951907cb62e6f259cc12848c9f43a03f,54.356732000000001,3.3323939999999999,5.1937610000000003
0:1c5f3ed50c813504b48f12911d399ba0bef4f142ccdb98c77a64a2320d6ea313,60.007530000000003,1.8894660000000001,4.3389319999999998
0:3ab67f962f9547ced8896d965a2f158b3d8ce60e554adb7e97ccb19596163947,44.869242999999997,2.7558600000000002,6.7266060000000003
0:b8972af188be6cc011bb256506843e60cd26c580c5e973c67d363370f5d9dd09,57.116714999999999,4.1245599999999998,3.0599530000000001
0:c34ea0cd3de66bd51640edb7f56f0ce735580be9e99a77b5825df33da1cb9d97,57.048648999999997,1.8818049999999999,4.9613300000000002
0:bb2843300a91742157657f0d680106222fb3509e7108d7e12cb0d503e9e0f793,60.026452999999997,1.913114,4.480378
0:3d864e70197d9181456b83584bf9b77667371ed73e50e4e1d431feb83a6e11c0,60.023463999999997,4.1585140000000003,4.5287059999999997
0:d8729353ffbe519ff0ca783baf6ad183489849394a259c09bb1fe79ae8d3a94b,45.677413999999999,2.8678710000000001,4.2313650000000003
0:2ac76913cb65c7bb91e6fb5b00321081c74266f69cbee0c374fd03e630551272,60.003377,3.1841680000000001,5.5749449999999996
0:c9866a9cf26415a5cdeacde8c9f57a4ee1a91b45ebc8c2c83e1a327906e18be2,60.019784000000001,3.735144,4.3739730000000003
0:f64c46c9332fb4d6c4896622bac70847be8753038ace60b10b035e529d80a7c2,60.030034999999998,42.099702000000001,60.033361999999997
0:628df12ba447332aec2df51ecc26c9533f44afa29e0cf40bdac15b9943d94abf,60.046156000000003,60.027338999999998,60.034531999999999
0:c909ef29036f7c61be41898b0c6a56136f0e7a7916c8b5a30a45381fdac88dc3,60.055022999999998,60.025775000000003,60.033194999999999
0:ec30e92de530fd3e40bb430db7c77928e385ea15733074a357977a024c8c9708,60.019494000000002,60.025216,60.035974000000003
0:37e2b5d9b3a66c4527a46bfd41e2125b62acedbfe3e4668a09b3aa20d4694b8d,60.047741000000002,60.024166999999998,60.030982000000002
0:592ceb5d541e6c9f01dfd818e624601463255413ced66f03be8ea306b9f9c067,60.035791000000003,60.036667000000001,60.039394000000001
0:b19c2f4575db18554dbfcc79d52eac8446140fbdc0b2f8193100395a157ba0a5,60.030852000000003,60.029223000000002,60.036076000000001
0:802e972f68a7654cd50669b247ee14a240030c253a44396df7a88c224ef6637a,60.021341999999997,60.028734999999998,60.014150000000001
0:8ee3d70a7e4c403479098a842fcca88f1ba08fa2a4b54c043b0bbc4fce6fefd7,60.031385,60.020080999999998,60.044108000000001
0:e67a6bbec0e993bd4fb75bcc6cdcefd33be7847be52c044740300048d493ad86,60.073345000000003,60.059624999999997,60.040573999999999
0:f5dfddf9a055764571fdab784f2970204b5d06e5db97310950f4385cee5a975e,60.024970000000003,16.595852000000001,60.060572999999998
0:275d18d063f1191aa8f71da82e295d46d40d7b9731579a7524d7e667421a6406,60.032271999999999,15.882031,60.055802
0:b2b43a1e82aee0d70f5800ce32bc8897f7498c2714b83dbc78307a569bd9841e,60.010731,11.159647,60.033582000000003
0:4a3b85a2813e87e8df3ca92070b5e15647063320da988a99cf4f4f5ab996189c,60.029758999999999,23.095641000000001,60.059387999999998
0:4c208f9b4d6d3362d7a9cac6c5ee4b6ec2e296daf5809cf1cb4286b3b3577085,60.025734,17.989239000000001,60.030295000000002
0:ddf66964001ac0c44f030591efb5793a571d0a6a202ee55bcb16cb7600174ff0,60.021690999999997,15.314064999999999,60.032412000000001
0:e8e175ae4a2eebd7e7ef9368020feb7fd68802df9907539da7fe1096c1ed6a42,60.027420999999997,15.957935000000001,60.034095000000001
0:c7b3a25caa48325e000914e9570668bd44a70421693f328b73769a2a2d6e3387,60.020240000000001,10.140325000000001,60.025531000000001
0:0a585e72c9fd2fdf0ca4443026e620afe91f9ba4123d95c7c7ed23f45c0669cf,60.026792,15.090908000000001,60.029071000000002
0:0dfff6ec6354ae584cdaf1cd7f896e23040b17d670fd30f54881b0649508fc9b,60.043723,13.007766,60.033821000000003
0:e4b765bd3637934d06eed9802215dc4a0ef1c95a5c65d68421eb9fb8c26acd8a,60.005245000000002,12.511936,60.031959999999998
