2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:f35aadd757d6c42e6efbaaaa3b172e592ba8b7258e3f7917be6660d784331680,2,-0.036645748529867461
0:1fa26c75d6c8c2ba3764158049fbe9448af55f517012bda340f0959c0b6cc2b0,2,-0.036942181559300735
0:da317e1eb976bcec98369f3542d4472de0fc2fd153b9de6dde2a72876731dc96,2,-0.040307514817762069
0:36ae1d5067ae053b08da1b328a60933a0ad5aac0900c5624bf09722bdc7aadec,2,-0.088340973390735655
0:7b1a6a97bcd526c37892e53f98d67c5f4ee414718ee3e7d7e4d23a5f8eaa38a6,2,-0.038523303631837535
0:9927236451089bef55338fa4770950facd3f2e491cdfa3aab7bde90d0113dcfe,2,-0.054061790916325236
0:bd462c1502f7bfe5c9d2ffbace5c65de564fa2c526b9807a78fa696310691939,2,-0.020918079275491053
0:383126a1712787105b6ee1635ff7f7e3c4cd0b272836a3711693279456da7cd8,2,-0.055389283890034946
0:be574250e564ddd926f43c6295ae8d884628a9d17bd91322194bb9b627ee57e8,2,-0.041418361991189201
0:93c5a4b8bc8bf33ebe79ce51c0242f55007ebc339487e57d7f2a053ed2a6baf4,2,-0.020517851185008595
0:184b0bb4f774de7d978783b2b8400d7ac0b94cc075146527c26cf74455b9fb52,-0.018522942472870341,-0.018522942472742443
0:8c7f789914c53b1d1feed0e816bb0e503e613bbf0a913c18bf27a77fa750bbd1,-0.011482320345557184,-0.011482320345597596
0:ee43945ede63b0df4e421259d5e935e7faaae2926067487c0e0ac86af2219c57,-0.025729982313549726,-0.025729982313560384
0:3012be36ba725a77303e785047f5bd24b0e2aa7f7a48361ec8e69ecca14de0b7,-0.04164799110740347,-0.11514371553719549
0:7710b869015e893431b7ba44fed33fd6bd355c468a873c883101400df85a3d9e,1,1
0:7dcc0688718e19bfd37a2033bd42457afc473d61b62663f1dd83c4caf9aba5a4,-0.033312446182435451,-0.058048844771706243
0:1ddcec3b931d824189d50d858347d6b8271043c39ee3fd735d9607d187e252bf,-0.02628945107941405,-0.026289451079346549
0:08afba02c7b951387e98ea50af5737cfd2995a89c764954cb6c9356c751f940a,-0.0044416982239408043,-0.0044416982239416924
0:fe793fe3a94f0ddad9f13ff2a1fb59c19f1856451b6136c7f34bf86a60c1e255,-0.042689934223943737,-0.074389654594904542
0:9332b3cb0be8a57ef9770f4a166f4c94a512d93fb9dd327a9b530b9562772fdb,-0.14278167852330625,-0.14278167852333112
0:2f536ceb36c525adcd8a6c25b5e68b61a7e8c24bbe635cf8d07dbf92fce2ad51,-4.828900875786152,-4.828900875786152
0:d99195cbcfaa4cb2bb3058dfe44207ceba4d6da85da33423b42219bce7b1a407,-3.6527106470263053,-3.6527106470263098
0:34012ad83c24677741743a654b3e44fe1f6ccfc2dbfb2bdf6b7935a879ba8dba,-2.0403326814423561,-2.7939109369144024
0:75c9fd482c1f58a10df03a55445621e40e9972a0059d3480fa4748c4506ab8bd,-3.4915558200095349,-3.6518519617447991
0:8572498ae9efec13c971ee9e3d57a62a7b73304e93c121e57bc8e21fd2f9be45,-2.3084199132020302,-2.5433200457472536
0:8570f6d448d13f694aaf2d31ee6b9a3e62830160ebc0113bfdd28b593867a551,-3.2282146020237663,-3.9202972306339321
0:763f42908f869e121eede76d4590670eeb15d1234e49328e11a0299b652c501d,-3.67504915624512,-4.0166122989295463
0:45c1f14d029319eb96742cbcc82b4fdc446ed48a9fb75abb881f7943156329f3,-4.6976054132612699,-7.0090537677793225
0:bf50552f30b68f895d26f2931d463c483ebff4ea49fa97084143b6110d900a8e,-4.0846141578389172,-4.0846141578388897
0:b08aadb5a64313bcfae1facc8a7e55de1e65065e56d1f4c7c1fab924428d5f2f,-4.720309947321077,-6.2397787868164087
