3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:a2b9f0a6814a4b7778514c47cf3873298ffbbb540a47fb5a33e585083ce4d4b6,2,2,2
0:7f668ad52ab04364de240eff0b5fca6fc17cef6c3e85ca7c829aa1454672fc98,2,2,2
0:a95fab1e9b21184608e0da9f6542e819c21d95cac049362a7717038d2143f8e6,2,2,2
0:f9a7cefe3ceca3a887ea46cac8595b0a1394ca10347b9546be85838f91a17d31,2,2,2
0:afd142f4a8e71937944c1c394e9c0966953e4a71fe25cf91523be1fe65ab9c56,2,2,2
0:a07546f3dc62cc96b50dd43347f851a3f9c25f36ea89256019fbdabce3c7873d,2,2,2
0:a06d953894c143dfa259febde665cbff4d0bfeff31440b94acef48338aa38c3e,2,2,2
0:6d5b1d10d6c229f0744858df923cfd48d14d5f48f0d57ebbd3e67bf1c060d7c9,2,2,2
0:2dc61262112f15c7950af4e66d280a5789306e95429af71102475276e4261da7,2,2,2
0:492a402e7495cd2dccacd966dc89799642db063ca2f7bb97fb69b5e5b737310e,2,2,2
0:2c5a66ff313443bf75ef90e11c5884ecc2179873d19a7090b06ee70b8a56223f,2,2,2
0:10ab4df36f107523c4e597b92a3fe0571d6158c67e621c3bd0ff9c9ef7762c83,2,2,2
0:8417b02f8f29b5047df8b48c7964042db83d78ef201c81ba83d3bdae741d4469,2,2,2
0:decf5502ae7e29817feb023a0dc1fb79d5686b345dd1018d169719af6dd86fae,2,-0.34652771704166163,-0.34652771704165986
0:4182473eb472d66a4667e206b47753af0ef9ca8c0ded160c8de5334066f00f84,1,1,1
0:656fbe1ed190a85cdf5f7816d72bdfcd6499b127b6fdb97d4cf0310099e876f2,2,-0.057242717243795482,-0.057242717243781271
0:f6e3b98c2d7d20ded802a7b012f776041d6670660f1c5e51232be5efa13e1e06,-0.0045969057295565099,-0.0045969057295422999,-0.0045969057295511817
0:ccc7a51b3d4bc169f3a39dea250022ed651f3814a59dd0b9a15f62451885547d,2,-0.014854428051336299,-0.01485442805131143
0:3408c2dbc2326e816822ea0532347dfdf7aa1d25ed5f4297f29ded8e4e919cca,-0.159229140478125,-0.15922914047813208,-0.159229140478125
0:570debbeb1eb9fcb92408cc0aaa30ab49223526d62cde62ecc17bff0e373e511,-0.019682823342705547,-0.0196828233426487,-0.0196828233426487
0:e7436e7fb4eb33d7102739e0328511b724f681d1474521ab8d4da900518fbf1f,-0.2103837361744425,-0.21038373617441408,-0.21038373617442829
0:8ed4d41d9924355151ccdb2279e1706746a1db5f27051c2236cd17c7da7dcbcf,-0.20482407350182541,-0.2048240735018183,-0.20482407350181653
0:a0ea8e149603dc898334f1aa95527dc5b1aedd162d76636d8b90fe4fc5f47180,2,-0.10068574611594272,-0.10068574611586456
0:437a9dbaa80854ee2a99e80a33595baf4be58fa592e03419108e3f21d184a22a,2,2,2
0:24aa188b4312729650dc82984935d5b7c9c574fcf839867126df33c2efacd3cf,2,2,2
