2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:acf030bf25b5977a786051aa1174a1b63f50e709ba5a358feaa443cc9289c05f,-0.068797839689395346,-0.068797839689214157
0:bcc948c62c54e58fee542386672b75ac5344cfd1fb6cbeb6d81084b124c6d32e,-0.004847614941031253,-0.0048476149409530933
0:11fed7ddf335564ad2b7c2e13333925d5bb6e87f165c5a4bff581cc0a5d23c4c,-0.078712937046184095,-0.078712937046351072
0:57b645afd22e1199f2f14231e41b69244ffcd8f78ceb7f55acef233ab7c646b0,-0.52616734081674577,-0.526114993228461
0:9d427664ea1d1ced676dcbbd7f87ea45a4e3a89664e472f62b404114e0565a4d,-0.52519739666342247,-0.56492205613252011
0:bf76308c865b015e3a9b2ecb3d566b98555f388d2fd88ff87cbcda1a48db79cb,-0.99194162026797628,-0.99194162026793187
0:230d344c77d34f7375b125521ef6bfb08646cabe97192442517ef9b280e88d41,-1.185222547108534,-1.4960760233917334
0:e715622c168bb2c41c0e00e1294ec4084b9d652dbf6eb27c8a7b06a39c65e4b9,1,1
0:7642ea2e5655787aa60b6604d87931bad3b4609714f97b74fd517d8c93d6400e,-0.82683311694800921,-0.82683311694803407
0:ce46ff302db42cc03c2ad7cf3e57cdb75e42e9a7593363332f8314cefa6344ed,-1.0047503508773659,-1.0047503508773232
0:7249e9755d4182d3306c9256dd139f12951907cb62e6f259cc12848c9f43a03f,-13.432021026479795,-13.432021026479966
0:1c5f3ed50c813504b48f12911d399ba0bef4f142ccdb98c77a64a2320d6ea313,-9.9229454452153263,-9.9793754433650435
0:3ab67f962f9547ced8896d965a2f158b3d8ce60e554adb7e97ccb19596163947,-11.192631382651513,-11.624040295946301
0:b8972af188be6cc011bb256506843e60cd26c580c5e973c67d363370f5d9dd09,-2.1619709622434442,-2.1619709622434158
0:c34ea0cd3de66bd51640edb7f56f0ce735580be9e99a77b5825df33da1cb9d97,-0.54031156700769145,-0.77983677452398581
0:bb2843300a91742157657f0d680106222fb3509e7108d7e12cb0d503e9e0f793,-10.049761602806626,-10.130509001358092
0:3d864e70197d9181456b83584bf9b77667371ed73e50e4e1d431feb83a6e11c0,-0.48600415122811569,-0.48600415122814411
0:d8729353ffbe519ff0ca783baf6ad183489849394a259c09bb1fe79ae8d3a94b,-4.6283583715815269,-4.6283583715814842
