3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:d9f361f5f2d514859bdb4b3969bcce68949c6732017029178fea9df854e2a096,2,2,2
0:5c8474b58b0020d76c848149ca58a4fa6196c9cc890812985033b28bdf52719c,2,2,2
0:e2b2a11183af0fae177c22950d8fe93a89db7afe7afda2a372e2b4c10119b837,2,2,2
0:379e792440c65a5a7650eb7f0b3cbfa1e93d94773361599b0c2434d78c44b3d8,2,2,2
0:93cef61f2245f65ce23290d77fc32098e73a2a69e110f7519ca2f505763ea6a6,2,2,2
0:9772d1bb1f405b009668b0cafeeadf263e7fcdb535906a2c961bd3e1d7087355,2,2,2
0:d1cc48ffb759c6fe850589dac51436df5605c85810f15d7b2912f57901f82b9d,2,2,2
0:b61e6c4cfb3387568a080d5bb9602ea2a013ab1a8b957d54270cdb1a8fb154a7,2,2,2
0:977b21fb2233fe2cb186437e65d17684fc1865740a091527db2542caf681ea9a,2,2,2
0:82c2912e30544d3f97416772a53f0b1cd4b83cceccd7ee262b98f639ca0faf29,2,2,2
0:2788575bc83fa1b04e1bcab9efc454f88df535dca69bb6352afb669a936c6c61,2,2,2
0:8e93b2a77dd55e097069d7256a0812618490acba5ffcdaa86c489b46aef76e33,2,2,2
0:3cb9860921ffd149cf23542f0a0f3dd28495a23e310f43113fbac364554ab171,2,2,2
0:0c0d602cb102c90c69da01157225c6300c2da9d7dfd9127238df5bb9c250dfb0,2,2,2
0:28ea7765b40fa0f20cd7c75dd47d13d6a28466474da81ef3c13b30aeb9428e36,2,2,2
0:cca38e176516126e4e83f477c35d609e608ff01b6958899c63806d1ff35554b2,2,2,2
0:ba5d09e3c333922d8abf5af5fdc68e04efed12f20c02127183250e2e2ca7143d,2,2,2
0:165b63c65251cdc23ee247ab5bcd73a55d02a14be03eca5fefe30340df110ea0,2,2,2
0:e45fb526bd1938f5785d15687b3009b4f5c8ab2a9e73386f0736161a2b040672,2,2,2
0:9a9a030d62323557ee0831ee9bf70cc7420b7adda3b00be81d4c33771df4bf27,2,2,2
0:39fb13245c779f7fa521e4582d3ff8daa34c83a37e7406c2beed4ae5ed57e044,2,2,2
0:09f9ed3395c30ef9fd0ef30773f1f46f328ba4d48c538acd080db32933407706,2,2,2
0:ac9528273924dae1c51397212afdb1e1578f01ff2e2542acd8f813a132dd4587,2,2,2
0:8a10cdcc03307a5e0146018abbfd3ea6d32aca2cce6bf2cafda3cb33210dcd76,2,2,2
0:2be49df95d7b0b4db88bd82d9447baf9c76422a8af2b80f0e3789a36ba2777cf,2,2,2
0:4ec4c1eb6b80635655365a3d77285d40f772403eaae03ce60b907cb9e83247fd,2,2,2
0:ec8e6a46bb298d8fa5a77ee1af99db5614108834b1a302f47d11872f413002d7,2,2,2
0:3eba89ff1853a346f96ba9ebaae70bade614c70b9066f46eab890b59c79a074f,2,2,2
0:35b362b05564c9fd7b41726b8b487f0032e57ceb7896cf1b64f58712e989f9e9,2,2,2
0:14bdf8689b5908514afa83cdda8e0d640ea9f48f3ed8717b22f4cd2e25b187e7,2,2,2
0:d0757e7f05a3a71a545adac28460168b5469a2d45ca97afc1960f94793a88b71,2,2,2
0:74486cd18c7ee20088fe3749843dd3d5977a4d0305b824f8b42328d62c98f395,2,2,2
0:4008f001f4dd0d5979bbc13ccc77f8fa39f1c08fac9a44dced14be69661e705f,2,2,2
0:b92b888de7efc2b615560580c7242f9be6e7ccb60311740e8ab11c503ff08e46,2,2,2
0:1104e34368a81c98701409a33918cae0df7988ea0d3c2a9bc0af4d3325a37475,2,2,2
0:340a604b16f43ba874ea12c9b509580e1364f3ca82218e46232c5b01297287c8,2,2,2
0:53c7c1e2227eab1eb2e80d7418560abee8ccbe3cbb87b9f2017152c8799bb49b,2,2,2
0:5595952ef43d56ad327fdbfaf345e938c0430c8f700e650cc53247360d7b67b9,2,2,2
0:f42ad1464c8e927dd6e50287353e7acd482bf6b8f1edc326be82859d05236cfc,2,2,2
0:039687b10af538bdfcbb29fea311f83b094b537c789748ebf0b8a87497a26df8,2,2,2
0:bcf7ac792b64849e68dc22ab553623b7350ea3d2149ac703afb41222fcd68d69,2,2,2
0:badc65f113297aab601353f52ffa5f14e0ea33c876650bc4c0f89d1a494cd332,2,2,2
0:b47d2d727523d0538665ae98d88ca1faaf8bb902e3f3a832a1bbce70a6e1e945,2,2,2
0:0eb8ddf0afdde58cbd04a331ee90609ac4719a526bb98aaaa4b68ac0efe2ba99,2,2,2
0:e7d09ffe21e684d415ca18c2d135d74a54074bdfe9863f930e279da358afcb16,2,2,2
0:f68c0c44e69b5cfea08f93bbe08808f18e5a833430732a86c4703aa2d15e3085,2,2,2
0:f44be4f2646b44af306e0fb0341d9003bf16c32fd01c7a46f07028bc1e1a5641,2,2,2
0:fc7b8f5e07e0db99c0d02f06691c3248a94a9df7265c985994624789a80be973,2,2,2
0:ee05b3628b4949c6b227a7b5f4762df7aa43d0b1fc11df15ad31d6eac3a83684,2,2,2
0:d6d99d0b06551eb04c47effebce6732bf459566d97a14c83cb7e13158a446b5c,2,2,2
0:f5d10527342eb67c7eb0581ce6a29eaf418f7966ca7cfaf9d1d9adc3bdfcabbe,2,2,2
0:98bc5b26a7efc765c73b50213f0388051e708b55fb56d66ee3034a88b23ad521,2,2,2
0:381a2ba9437cf488d7fca718f39cdc8b8944fa739ed3da774df954172761e644,2,2,2
0:94e587fe6c184d7c917266b6477899be2a9b80be23b1eb203ed8d96efc6c22e6,2,2,2
0:b4bbde41ac7e7f627560a8ac21af42c2f46a595decf610f6d1d533a6d53310b8,2,2,2
0:08db1b024f5ae578c8551732f44fa4489ed4ff948c0d2b90936eef59f2ceec87,2,2,2
0:0f800f9eae16bdcb036f276f3adfb09d7daa9cf5a10a2dd757c41289eb047a3c,2,2,2
0:0ca06218e82a5f7c0420a365d6e8df6a04ff35a243a6733975368543758b72b4,2,2,2
0:033c2a2b29299aaa307112641e42635affe3045651c41ed1b2bad29c3e1d7506,2,2,2
0:5cc80c2bd60ee1db1732281473c2ee890ed64f96b66f914ba39173006e837ef8,2,2,2
0:ecea9a13bc8aee39fffb7e851fad182b9c3383654cb6b0f92470e1b4e1952ffe,2,-0.01663029514829617,2
0:c0b618b2709823b42970c3d9b4a797ae4bda034ee4e6c64031a3d234a7a65ef5,2,-0.058054958563683812,2
0:ba33f140e0fdc06dedcbead062d2fa51bd3862728f7cd0137aeada23e87e3b3b,2,1,2
0:6357736384e5f6797b3ddfab1714d6cd2ee499ce14d5776705f2dc9fb307b056,2,-0.049961460901691623,2
0:1c941972d15e3f3c0c6f6d173c6561f9a09cae6ea719a8af39aff4e79b7ca845,2,-0.49381187910149299,2
0:c20fee8ad1558011aaca06b632aaf5448440e00949ed411b730c113919872025,2,-0.16183195010736995,2
0:d0e97cd63a87eb3dc901ee4d400642feb2b281eee85c50558123924283fc0391,2,-0.51595760939088098,2
0:2d9e26026e5f47faef69220a0e01d83e8704688c0eef01a6eaa76d02c0ada7ae,2,2,2
0:6ee7c39c2c6a8969ceb2bbdd912ff811009a2389884d322df066ab93e99e9f60,2,-0.46217512154536422,2
0:3a93975d479d5258f4996a0dee4ed4558eccac36060385785a84f963c38c0edd,2,-1.00000000000005,2
0:abbcdc39514bb3160ec8fba8b3ac3d1a8154ee63af58e5b5fb84bb14ff82c423,-0.093454545453688795,-0.093454545454537893,2
0:7ab760e0dc0f3db7bc9643502cc83c5296fca1de829f278ca88fe00686b5f049,2,1,2
0:8364333de57dc0bcb258af7c343aa2368e0de73083fb239341bd2085431978f8,2,-0.038690181818129332,2
0:9551f09b5a64997f417043b3d4f9efd3c768b6f0e90987fe8f3e4db6fbfe58f9,1,1,2
0:a34b87ac74d48b28a60215fbe4594d270091d5b0e9691369e1b0b10e4ed1f0f7,2,1,2
0:8a5482c3d7c8caf631c12bbabb0db428f94851f426c843c3a03755ef079b825a,1,1,2
0:1be7fac35e6cef86f463325cb0bd3e7a5bd4ed9c6e22012a679e63fd5e9340a2,2,1,2
0:325bcb72fd5d968ba30f270844dcf4c8eb359465a3417261b5d7cc8091683a04,-0.1818181818182012,-0.1818181818182012,2
0:e55ac561ebfcc8cd5a69923ac38335fa6b893b4dc8ee69049b704dfa569b1ca6,2,1,2
0:fbb7e3ba88ffb9832ba55af44b39f3fb5068ee98ce9f083c5e722bca2c3cfe59,2,1,2
0:793c5b2f667a7700549976dd227b06f857934bae255acd785dcf48f51b20b729,2,2,2
0:f13c9dfd3c8eea7025c4fc98ede95cb2b83b01d25ee69cef225f1004332c49a9,2,2,2
0:6d14b7dc31f43e93fbb74cc9972a8b98d54891ac30adbfc87a98b2c4b1246169,2,2,2
0:13b238d65787a6d0e08590f1e51d5c45968ee932d5f38dc0e25592e36b92138f,2,2,2
0:068f24fdd9deef2fe546bb08368af5065654310157c5d23d215185cff2c54195,2,2,2
0:3d42d918178e1f6cb73a7114812f996c46a425a69cd469e677093bdc93b938ef,2,2,2
0:c4d87640861a404b7f0a44e55d6b285f800da8f5fb1fae7e19b92d61ae9797ae,2,2,2
0:bdcd31428f69dd1f11b4068b3784917c92e681fc607c29a03b5ee88d42ce845b,2,2,2
