2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:112a253baf3c14c986a0ad187e71a29144b6b4952f2c173a4cbad388037a6095,-0.016702111347132842,-0.016702111347161264
0:75abe34f24cd796b5b2aae31fedd393cd2c06fd508980900f571ad8a2058ec90,-0.0061472330622027727,-0.0061472330621619165
0:4a3fe2708489cfa846cf5e4e0fc6b2577408e2ce2566e9b2f1443d130bcdabbe,-0.00037184246331278814,-0.0031068001570870862
0:f857743609e0cbbaa41ff1e46e67cc38c2e9dbafc2f9176e2be403994ad3e772,-0.0013175085528018826,-0.0030958572665360506
0:0a02087f314f96278e2be3f8038bf8ae8d8ef10575c89d26b58ac78429d2972e,-6.7761423622414441e-05,-0.0005661569663955035
0:5949c0a2e6019673c8bd64fe4b2a9fb3d6e37afaefd9ee3429b044895fccdc5f,1,1
0:53c4c3dfef0b26bb8bf7f67b154574f9b3cca013878d3132be370e34160b533e,-0.0043901410739222158,-0.0043901410738298452
0:c239015a674581cac2ab20dbdec8785fdd761da7006a69ff6f6ee9aca0b112ff,-0.06612576747753085,-0.066125767477571706
0:fac223e00e8ed2d371d7151b01bdb82a9c9b30c2ec7ce873d765f536fab9a7f1,-0.0034468860537035799,-0.0034468860537009149
0:062472a8358f7c33346f49b804d4707b602dd5de13f45b754afa1f57fec22f45,-0.0051957293769913102,-0.005195729376994862
0:aafc61cf368dcf4dda9ad376c1ff4cb43da1348b501625895a8c878c06b2adf5,1,1
0:e9671d14c0348e2aac48219c6e8c01242687c3b64299984e87812df9775f6ae5,1,1
0:d6a87e05d65887f65a4e0fc4ac09e935a0719ae392fe6abbb2e5936e3bf215f4,1,1
0:126dbce88e1d5d5dd2a2edd9f8411e9083e9a6823b8a851e664879a6d0c4827b,-0.0026152095642615336,-0.002615209564313048
0:9671b198264e96e7f5057d1f8cb834bec80f83124eef2e6d07b86e4f0c419da5,1,1
0:4eeaa9e0bd9710768938af0ca94a368e16c80367575e5e41521a9b4ebcba95f4,-0.03555150410206398,-0.035551504102012466
0:0680216f4d926614ca60383e836be7be85a00fcb54738366d61ebb07c33fe7c5,1,1
0:39fb12fd815d79cb5f5ff063028cc57ebdd698bdcd5e682d548dc2a7c0a0862e,-0.26298997265255863,-0.26298997265262969
0:59934ef54cd0aefbc8eabf455de2e834171bafe177036f9fc1c3e9b61661fd6c,1,1
0:f876e8a808b7e87b10bd20983c3d5ed49bb4eca3981cfefe1c47bdfd7706a26f,1,1
0:35f45b04c942cc91c2285233a37dec71e145f6897b025d6dfb38ee83fcda4f3f,-0.02742115360507924,-0.027421153605100557
0:2f48b8d71aa08bb6060a1e674d304753f18b3c3159be548e6339f70ba77479fc,-0.11497492349748839,-0.11497492349747773
0:577317707b2a53cdf9ca89c4f8f7a408a90ab2235f91185a8f90b74b25047098,-0.58180094786730052,-0.58180094786729164
0:0a56d523a0115d7ee3c5f40553f9a70549c603a0c578edd169cc662b30062548,-0.081258104329080538,-0.081258104329076986
0:24f003c78ad06294f1e936c7b775c2836acd975a0b73d818ea413f5993827161,-0.029136924955569299,-0.12136771882591546
0:526bd43fac13a193bbf1c9f51b9bf72e74f065f7d4f50f93a2668226c5b1e407,-0.077569008283795426,-0.098436872227143368
0:37f8c1df362d9092769d3f9dcabf8e48c0c61b39f893d59b15ac09526562283a,1,1
0:2ed7d08c751909f9fab8703edb98509cd1af03b82677b6db40af14dedaf520af,-0.52283334858601904,-0.52283334858600661
0:3f92984776b7e057a182cec857c46cf8ce509af0a5ff92e4685d69b4ac2f3c02,-0.81188625592418262,-0.81188625592421282
0:2fa9de7967cbe14e361430da837f8605a382bdbf404937366a6759de31b64c65,1,1
