2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:b0b656b35a5e8643c018f5ee6d0b2455d903c6a170fded374bc799698d627b75,-5.9232157376009233,-7.345116373013278
0:1683236790151a8d1dee003ff5d333fcf37b2d9d3a1a2cfc678fc3c4043438d8,-5.8722023896848201,-6.2730003590113625
0:6661a18e7fd7c8bd56c88ada6603c72d55a03959de9ee0cd7258ef1348170ef3,-5.957454028916354,-6.4007886474638447
0:d37dbb1bdfb3eef5fcf803580152eed5010577063d1b915f7b44fbc71a753ed7,-5.96486417780776,-6.3011174320700043
0:2b06dd61686f60c8fff404e1a99d5bca247e6261d00bd511c81b7824a4c47722,-6.3940331794210223,-6.8101033270605242
0:9eae23c4b417fbc146f8df0b04e5a2494bcb93914d91d4f46445130d3450da56,-4.5864432270791866,-4.9437814323188158
0:dbc8b6d2bdf19c03e895fd4a7ea5f81f4182be10df5dbc441d267a49e57a1498,-5.52043242005153,-6.9175111551573902
0:c959f110439d71a19a689cbe0b6361ada331b1c2c78f6cb8047182796cec7b0f,-5.9001903893671468,-6.2474180643023498
0:057f34c52bb5cd2bcc18d872f72c8af315d136f67c8a1e92cddf18d385932db9,-4.8964691385244414,-5.5442683924174521
0:6b1f338e9a8321768021afe507bf3501c644beba24057e4164a502f7c93a7dd6,-4.8263361757852801,-5.176510736722622
0:aee69009ebe4d358a76fd4c4bbce7d59ddfb2de4051bba3e8d5ae3e4c0e8334b,1,1
0:11c3f847c3e56ccb39d06b21b2b131e53bd7fc62abe20989ec37496cb275fda7,1,1
0:7739709d183218c94f57dfbc07b3925e1cb45a21b170e1ef05135d00c4c730de,-8047.2285880070031,-8111.1771580656032
0:a7d323fca5ff8380719f837beb826bd48224ef4f738ea98e843d8ec0bdd47eca,1,1
0:e3108b9a3792320b851a13bbfad40fb2757eebf5089e9adfbd79da69ad69491a,-4110.4683888832997,-4196.7434134267505
0:6c7a27382faf72489648eaf8a35d9ef230262a2af69a1a8a800f8cec6b4af72d,1,1
0:7e6bda478c7000a201d998f932a78fcb9ff080f1784dd6a3a7e48df290bb104c,1,1
0:53f87ef5c7792fefc707cbcf135e251d16ac9c07f9e72008815c443740fece0c,1,1
0:4d402887570c9f75e6bc21e05e0812fd2c77410f39f67377f5fe218fc3408ce6,-6311.4162260456551,-6353.8471187821569
0:ec1391f29f84c9ee441d0b1eba9b60cb04c63f60f0fc4cfff1cee89ad6c7f062,-4328.1688749424402,-4364.5976012981955
0:2511e0cba2e3ebf5b95a95e2bd6eee7f6b10553dab43c20f9aa52a88f4c0c8bc,-7.2527308288180334,-8.3392597660025967
0:3bf068842019867b0121db2e78c284225137d10e659ff1e01918169e5f98ddb1,-10.448895771719652,-12.500516015345607
0:f927ac257e254919b32e348ac37f529fa84962f67de21b47734e53af11681454,-7.9480839834461596,-11.42276151518541
0:bda594189fbde95a3525c0ee12bb5faab5a6db2c5949176c3c5690f5ce3f2b59,-8.7067373617493047,-10.914184842066893
0:f4d1fdcae5931c0e0cdcca54738c88dceddc067967580536b9b893d789ee2d09,-7.4575788004026382,-9.3196557407956337
0:b6064f47a26439a17d824a9a6995e68cd25c5b13f4121db69e5509f9c2b11339,-8.8322289466391108,-11.010457076714657
0:88f81770f5874c91ac14538a802b40024fc711ec546dddb923a880bbd07cbcd2,-9.68198023283861,-11.154159091962121
0:b87fde9042656c9b293d0fe508557030cf41082d82c686886ce65383201e778f,-6.7205421233645124,-8.4783208277254847
0:d0785b85fabd1421c12c0f428379b2a4cb509d8e0a4529e1ce56e87eb13f4bf6,-8.7161454408295196,-12.714481926866176
0:ebf518d864dc9673a259b1ded6272f707e612b001e974359982c6572ca5414a1,-7.1802663251192378,-9.0697386825365598
