2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:ae240255e72012a472077c8c9c2677e1f96dd89afa02b2f9094313dd73d6ff7d,-0.060199059375015899,-0.14508344711541277
0:3ded95e0d14a206a7cd921fd256df93fdda31bd080e3e6dad6a1e1f816d076fc,1,-0.19736842105261587
0:2d51fd717e38f3dae25b9cd1475863494949a708b0f7464786a23e15ffd973b7,-0.30769230769213601,-0.30769230769218225
0:b5d4df2be33a8032f4d89aff6c530ba7d578fefefca7a157714013864d997351,1,1
0:170de9cfc6f1cdf5049dd0811a36bc917b0dab2fe060c0e9b2b38d8069cdf8c4,-0.23076923076933301,-0.23076923076929745
0:f6a4cdc2a292b10c33e2928934782d8a68edd437c75008e47663172ae05e6331,-0.17391032608689727,-0.41913461538464247
0:1b794e174edab0d4e7bfb870c8dfd74af3a513fdf40e180ae617d9a4460bf16b,1,1
0:4da81940430dd03f5a2a8724fbf4e13816356886e0a7fbbc8f0edcc8a8833ad6,-0.0148179984652117,-0.035712290507465383
0:d8757bb7bce27c90dc1bf534146e9169e803443d281f3b60e3494a414857ea44,-0.63586956521740501,-0.63586956521735871
0:17639490cc8805d54afd0cd5bd049572a88165ed26659e5c38d9819e56029df5,-0.046153846153906386,-0.046153846153847766
0:47687cfc2e1f330407a94b44c98c848014b786414831e805a6c2ccab058c44bc,1,1
0:d12afef8c9db1ab503ad5785f52a70bb76297378e972778742c0d829f6052ed6,-0.23749999999991189,-0.23749999999991189
0:a6509cd4d8582a91549e374adf673837bd916d5f32c3087939fa2c8622ca3b80,1,1
0:ac691b49e43bb965734d8ce41420dbdfb45989640275945c4fae1880af7365d2,1,1
0:f1e95cd034c42a603108abe8acb899af8fca450df69aa5d70e59767c6fdda54f,-1.6486486486488587,-1.6486486486487877
0:d833f41302d2aa3ee73e8403393346d3a6a4629aaa11bd26154db0308403c978,-0.70115384615382936,-0.70115384615354515
0:b5427d19ab244175a17cf222c533143f0f19b4e5f542b7a3d8dc9f7fd1c67efd,1,1
0:245497dbc9fd6e8d5a321d671aa5eca5e7ec86f0ab3ad4134fcef75353638fca,-1.6486486486487095,-3.8423423423423344
0:f99bf3f6b05ea879f91209052ee7190cf43b6a12d4f7bd2c6b507e9f3e2c875b,1,1
0:d39fc170c4c08b4cc92dd0b47f13a60edfc69be2982aef0de67f5db8a6668f2d,-0.16919134615365294,-0.16919134615365294
0:381df8684a56d5743da55c6bc392d41c77150172d6650a379de6a0a76ceedfe0,1,1
0:ec51cc70949bae593d6d2a270de8126271509c8a75c6f1a778c33154b1e2957c,1,1
0:853cc61fd725e435433cbe1bff6b2fc4f92c91213e264b9c2b04f6a3dd7d92ef,-0.064579903996211399,-0.064579903996246912
0:ffeb015db12fe12fa89c430103a3e9549b4a9410344f997319c0b2856dcfdb4f,-0.29820970149259551,-0.29820970149253867
0:784a63215aeba685588a518d864b118ba97d0f2a4ec7ece20057bc42287230fb,1,1
0:261013537ba872a1eeb07aefecfb4f373a466f464ad22509f09467b6043255ad,-0.0087041856113998506,-0.008704185611382087
0:14fde41bc4d44ec259ff7fbb7b9e2f2906663950bd6fc43c3e281aa1d704cf84,1,1
0:b6479ef7a5b4f451cf55937803edff804599cb5c999e8b191a76474633877c96,1,-0.31343283582088688
0:b5ebe5abc3d0d61392934c233a38bbc2549a4f3a6194c8d70f25a81254ef055c,1,1
0:e38c5bd253ba4f1a09c62254bb6c9c7baf0495ef555a2af7a33de3af32a66450,-0.095893285865791697,-0.095893285865749078
0:0a36e097115314040ed8aeedc48a2d9abc2553260d349d84d256ef6210db1312,1,1
0:d1441fdf3ab35731d3413183dffb92a86d6fd9024607bb5fee055696d3c12d26,1,1
0:c18c7c0f9197963afb17b60a952391fd71230be7efb3bc13d3aecef139cb0e19,1,1
0:f144728981565ee6f9013d8eaa6a9ed81136cc83cd6a2b7c640523372b014534,1,-0.12244897959187373
0:7857fa1c00b5fad6614e35a5de95a567c7137a3ef4fd3d93408e10a0ca931493,-0.10204081632653317,-0.10204081632655448
0:a99471fa986894e4893254c04f18ee1a271ef156c7cf90d5d3835bd55b88ed6b,-1.0000000000000711,-1.0000000000000053
0:14f1e50b3402f55cab66ff3028407e29e1a68b46dd862da4b79b415ec7598372,-0.3469387755101585,-0.3469387755101816
0:4ad95f6b22a28bd3e4fd51b652324dce6a463e8f54c5bbb08dbc9768b452534f,-0.079446714285651865,-0.079446714285721143
0:ebe755f9b7efa221141318daa03beabfb673055a87e7856fe259375af5d17bc1,1,1
0:e83e492a30c2bb9b876b3519f46c0b544ef1f7604006121c4310b903ecf4e08f,-0.96718661518670146,-0.96718661518662685
0:d452666de5c15454b75ae45c60b2fa1842a969f769950c51d429ede417217864,-0.20627850999983721,-0.20627850999982478
0:57b2e3b3a5c4ea699e42e6fe7a79368ed3b78431f6f7eef91a73047adccfeca8,-1.1758509642857007,-1.1758509642857042
0:3f26fc867b3d31ad94d7df23cc81c0cf97ee5b64da8de477de577afafdc15959,1,1
0:5602099675e24ec8e84a5e98c6257174bc969d90949f63557f2fd22b21eb5484,-0.24561403508758417,-0.2456140350875522
0:a547df2a57491e71fe9b4ba53f77738f75d73a2f4d302229668a52d5beb1566e,1,1
0:a3d1676b8eae1114af6769c21806ec14bb61fb0148de91905e5c9eb09c1f825e,-1.5495618537042475,-1.5495618537041391
0:858fbae3592a9b64c2be7916fd499afba7f4eb4b9e0a04e9662e3ef2e1a5a0a2,1,1
0:47cfdf2777116dc11188338bbe3f0f4473f2c95777ac60db15054621400f90c9,-1.285714285714322,-1.2857142857142616
0:6bda0dcb8c9a4b38f28ba1cc10de10fa62c90fff39088f5d44a6925460a6d059,1,1
0:6c23bb9c11117cc3528ed7859843c5dd7b10845b1bffeede95c8cd31e46b88cd,1,1
0:19c2ecb397b2fb9ff434ff78cf854edaee39bf839fa34c4383eee9c2d862753c,-0.74683544303795901,-0.74683544303797689
0:813c7c544c82ab66c3d0c05b01e579ebf408bb511a60fdb6fc4d36896ab7085f,1,1
0:6bee54b6744a1a8211e9e0a0ffefda836b85c453d95a8d7ef796440a258cb242,-0.04738358886256222,-0.095947001981995683
0:ae064176fc65ce513f33a880968a0e09a3070a5167a2c24bf09dc04a60e508e5,-0.30637243788532942,-0.30637243788534896
0:6d09a228fa581c4c29a8f7e85f6d331caa891760341db0824944a5209cde7b5d,1,1
0:03bb07bd37ff1137462069b2348dd095d2018770e8270418947180b0729e6ba2,-0.0096489212941293107,-0.019538095208760708
0:77f5283dc7b654a3361cb97987e522a5c04b02a9760c4750fb682374ab62fb78,-0.41149747754169752,-0.41149747754168153
0:e0e3207720fd3c790623a82456c16b5c4c4d06b13f3bdbc51e2c0e66278411aa,1,1
0:94a4cd9e9478434fdbd58dfd19abda7c609e0be2877b0f0470019cb9c0b4e2f9,-0.79888510530737378,-0.79888510530731338
0:e1495b3817f3a61ac756d558ffdfdf2937f1f25bd2b161cc941f90af432dfad4,1,1
0:81df5344f1d4a29400b1aaebdeed18902a314ec59d0add7dc2851086fe619262,1,1
0:24fe39cb099ac45c51d621b1613a11895b8116e4d9d07ff84b8fe04f6dcd480f,-0.098480662983654099,-0.098480662983394529
0:af5278e064615d1b1fa9eb5127926fb270678cf5f598f5fc26d2c287d8463907,1,1
0:44ac9610d6440d81c0c0a697cf10bd2f041ca75b81316fd8ceca3c4d9f177dd9,-0.024044730854745122,-0.024044730854823282
0:475aa0ba489abe6794af4209f94d4d9d1163de6e07069e8af1186a3278872abd,-0.0099007492408877962,-0.009900749240802531
0:f5e9fbe7eb0b5c08efc08dacba8ce0416a46224dc003e73ff453ae44c8e8f6f4,1,1
0:3113568a37c8f459668dfe0b5ecbc93e99e44a0252fedf66c9e2c9d7dddca442,1,1
0:74f783d44047c13c8a2460f42d582ce55d9fb2aac3143e91bd7e6ebb52f7e080,-0.025100119623587599,-0.025100119623605144
0:3895252d981d39f5b2ccc2f81aa12e82b3967cc0aaae6fede87023429f5c95c3,-0.0080723055109812591,-0.0080723055110167863
0:c02736ddaf2c67fd6378275fc0e05ab67f4eba681d37b0119b21f93312321dd0,-0.01131326286016332,-0.011313262860179307
0:ee7260e678f9b1d2859a6d99c43d45fa0863abcddf2f1a8738a74aaaab588b0f,-0.039204665219592982,-0.039204665219616075
0:9210c4598f4fe0787fdb561bfa610ddb194dcdebabc6958dc25e494714d3e56f,1,1
0:84304240872c8361beb9c4944dd514ac13a7e24ea02a06bcffc949d3673216eb,-0.27023651155235484,-0.27023651155229089
0:c9b717c6c6ccd5d8a00bb848b007b3cc09f8f85c4fa6bd4d1a0cf30e691815bb,-0.039204665217020818,-0.057261294175876998
0:35d95d81cf945675ab15c0c9308a73d96771b15e65ebd60af107724a38380635,-0.25090988553753135,-0.25090988553755444
0:ef060a0d803213efb6e473fbc626a8b5b4fcf64883ca7eff9ac8f7496badc5eb,-0.72133628880489198,-0.72133628880491329
0:c03024322a322f5526e0ffc098005a1a256009bc991998939c86fc00a734404b,-0.99087889386211003,-0.9908788938621953
0:7da7350d1a6888de030b7bb0359d67bc07418cadd6bde9dc77bee4a6e9f4a02b,-0.54726210945792897,-0.5472621094579786
0:1ad2a633120798cb58a21985690bf2e2faa9b6734f835c146289cc8d2f3e7c57,-0.083643995864051135,-0.083643995864068899
0:7937fd4686c296b20bfa8fcea0d28b16998664bd4476ceeff07bae701bffbc99,1,1
0:22fa1ca391079acc4a056b4fed895790a5dd9dc540050304c451ddbb03b67bb7,1,1
0:15fb305bc9338fbbf138e16ec95b3655049fe8545db72d5b3433dab20f9bd0af,-0.82425208333336641,-0.82425208333333799
0:218d41e4da7d2807ed6c63cc048e99318bcee0ab35e0fb0537454c2c6646cf58,-0.025762820512861499,-0.025762820512825968
0:97556e0ea9b9276b686dd6026722480fc0a311465b9549db762ff7319aee7bc5,-2.2277083333333358,-2.2277083333333678
0:1f364648f255209ff9fc68b310f73dc8aeff145b465cfd8e515d33ae4ed168b3,-0.00019479166658342706,-0.00019479166664737591
0:6abea878b2e648e50ef2e469a05dbcb3e44a1f33ab7aaf98ddfa41f5fc020108,1,1
0:39eb22c704bfd95421444a4dbc4299202829ea6fbe23a0b8a90af774fa699d3d,-0.2812499999998721,-0.33333333333334281
0:14bda75d84bdb713603030286aebfbc9e903b47cf2ebf24b68f320686ba8053e,-0.0011458333333820292,-0.0011458333333180803
0:ea96ef01654a57aa3fa863ce678e11e0c859ebe395ff210adb7b4212daa2ea87,-0.14607324057745075,-0.14607324057752002
0:83c513c70460d888496e3181bc0a251bc778c6954b2a632c1e1896c61707bb70,-0.35683343889931501,-0.35683343889943409
0:be2f3747d2d838606af62433f30ea545040e3712faad7839449c4ca744cecc59,-0.30462378085436548,-0.30462378085415409
0:b4fe3a5b92dc586308207c54daec450650471e4b865fb522cf6c18cf0a6b7a44,-0.31249999999995737,-0.31249999999998579
0:df64a1b465f3bb9e4d6967b2ca3e3f56193405e278012dc6dea2523ba10f72c1,-0.52368485515359897,-0.52368485515357044
0:788eac4f33f6488108db467e45d882bb4944560bd8219ceb066c3e6bec50c2ba,1,1
0:80a4064d0e2a836fb742ed803631cf0fe2081752f2d6795d7059846c7a44edf1,1,1
