2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:fa42cf33ddfedb9e7f344980dff50425ca0bd0894827111623249ee0a0b966c2,-0.0018114407477138883,-0.0033971147878091301
0:aa1160a0b81b83665a2b1f515d75be9370971544e6a1937716861f8720a48aae,-0.0016649369171766182,-0.0090866413666006451
0:83202cbf643d3736d89fc85b48351906457c57c5ce1a1e915aa5a08d7e11be77,-0.0015650093333494652,-0.80960957842765957
0:9199c84547ffc666946887d5bea2ab422cd847408dcb79092e210e8e1d5f35eb,-0.0017458782599790723,-0.063565998244467181
0:c4bb8f66c9e1b41a0e7ac804791b3894a664fb309207b1c14d42fcb283e39b70,-0.0018393910713356831,-0.0079646202411502998
0:9a253ae32fbe1236e4f5dd0d30d789f6cb9966d5b051b26d330922e6e0274841,-0.0014762073784586605,-0.042693623844486162
0:19bf4f34b60c72263726d40d349f388ca744e6d4f3b9b57a6ec226d1bff2d224,-0.001617602798344997,-0.68274280986573377
0:93f73cb13be640612d38da58306967547ffe1dd6011e88065f1860828328a8cd,-0.0018645463630386772,-0.0024054943289266717
0:1e14cd592e1ccd50e798e6fbbbbbf4fe8f23498b26a0a0ed2819187242cc3825,-0.0017803848324344784,-0.0057216869296015105
0:eda1944ff131ea13eb34b974b16ec3eb21d824bcafebbe08d7343d105b6497ba,-0.0017075376239308326,-0.0074846578770522143
0:3a32d6646705c3791b8b32b91d460b58f5042af3affc84d59b14b6c22d11de1f,1,-0.0081064859834958369
0:6fccae5ef4a7ea004661b97f0f09005d288669ff44d70c280a8dc8f1889e2254,1,-0.0069082303816099255
0:97c641bf01271cfcea8ae5b6af5f630463009d2de5a82600be9e5e0f6fc294e4,1,-0.010185354558480242
0:d7c766810bef2cdc168c0468a66ba55d9a9e3a57b9fdfa2ee2302616d088ea0f,1,-0.0075872668826768574
0:1a389ef0419aacb2e355fe8e3fefb3f7144e37d2f1c0df3d4507d2e1ccc80787,1,-0.0070420438294744869
0:a86d8806763ff6f75f062981086a11b2f38e399297a8e3f04c593ca0509cb837,1,-0.011857519239828029
0:f7185463ac0dfd77428b43844961c06d6630bcf669c7b02da976c22c83e5b0c8,1,-0.0067451466264181192
0:1e43d61e4aafc2190fc2642479d972aa85ffde4dfc1971f4330b54bcebf116c6,1,-0.018545993906521119
0:4c6fd24a0b8d292413be75509a526446f640303195163ea0a11bf2f00f9aab16,1,-0.0071890122912305898
0:4eecaa13178f3cfbde998dd8669325c13204e86276e3f8c3363b4746e01fcb94,1,-0.0072766788491631651
0:27816160b78c5e655b5dc7a996821fe38ba92e41db70afda3961acc7fac5d33b,1,-0.72301619017622443
0:00c52f54e5146b34e42889a118fef30b899d711eb15f0b6e3e70f9c84f6909b9,1,1
0:6add3791e4bbb8bee5fa5e565a1f96cb78c5f61c4bb16de48f31dd805e0cdaaa,-0.00093271315523235643,-0.082853209023247665
0:48cf891f26ce777020d16bf71018f538d12a5c858fbc1afb2faddf07ced1324c,-0.0086060666802083591,-0.0086280804977407755
0:005119f2ac900fa69633742be263461e1bb364da22fd7960da794e45252db7c3,1,-0.57826524149471759
0:f5295f3d1298ebee299298147b29fd6df31a4a714d22fe99553f0e625f56948f,-0.017084121679906694,-0.30023771679411038
0:4469029ca97528dbfc499ac78a741df1f739b1030f5aaaed9ee6b1316601cd14,1,-16.617869247312779
0:e16449a313ece41e56e244103acbf4abf31e6ea0318b1448cc87b4a2a739e57f,1,-1.1861755090919504
0:f8491236599caa59e0f6c69af9ff1f483de276587a1fb550d39b56707e3dcc14,-0.017728312202702767,-0.01777366019294746
0:712ed6ab536de39cce9c1485c57417d3faf3c4fa57b7c2a82bb348d3e7a880b0,-0.013975115588811704,-15.174092567076272
0:17816bea5d89fab78019bbda844099d43e6397854812df3a696fbeda932e71f3,-0.0040227036405529049,-0.062906790298979054
