3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:f35aadd757d6c42e6efbaaaa3b172e592ba8b7258e3f7917be6660d784331680,-46.309923220633536,-67.37535712669515,-98.647098899126107
0:1fa26c75d6c8c2ba3764158049fbe9448af55f517012bda340f0959c0b6cc2b0,-54.589270129544012,-101.69587940045149,-103.302707775513
0:da317e1eb976bcec98369f3542d4472de0fc2fd153b9de6dde2a72876731dc96,-49.759470212067157,-109.00497868677741,-106.93260534859206
0:36ae1d5067ae053b08da1b328a60933a0ad5aac0900c5624bf09722bdc7aadec,-62.274978279960564,-103.45369133131624,-103.68428834089673
0:7b1a6a97bcd526c37892e53f98d67c5f4ee414718ee3e7d7e4d23a5f8eaa38a6,-47.891945339987203,-97.034975578144497,-104.30004726188872
0:9927236451089bef55338fa4770950facd3f2e491cdfa3aab7bde90d0113dcfe,-57.249653713385342,-103.54091895402746,-101.32361073185987
0:bd462c1502f7bfe5c9d2ffbace5c65de564fa2c526b9807a78fa696310691939,-59.053425728143061,-98.918371461691905,-98.036362117442451
0:383126a1712787105b6ee1635ff7f7e3c4cd0b272836a3711693279456da7cd8,-64.562308537988002,-105.5561101232193,-104.18535076737489
0:be574250e564ddd926f43c6295ae8d884628a9d17bd91322194bb9b627ee57e8,-57.476209633729603,-100.84897067511731,-101.4423304156721
0:93c5a4b8bc8bf33ebe79ce51c0242f55007ebc339487e57d7f2a053ed2a6baf4,-64.229428301140331,-104.16099334594445,-97.679278150545599
0:184b0bb4f774de7d978783b2b8400d7ac0b94cc075146527c26cf74455b9fb52,-3.655860739296712,-0.018522942472824155,-0.018522942472785076
0:8c7f789914c53b1d1feed0e816bb0e503e613bbf0a913c18bf27a77fa750bbd1,-6.7880426428423144,-0.011482320345569619,-0.011482320345557184
0:ee43945ede63b0df4e421259d5e935e7faaae2926067487c0e0ac86af2219c57,-6.018432893899373,-0.02572998231352841,-0.025729982313531963
0:3012be36ba725a77303e785047f5bd24b0e2aa7f7a48361ec8e69ecca14de0b7,-4.1598417773783538,-0.041647991107417681,-0.041647991107396365
0:7710b869015e893431b7ba44fed33fd6bd355c468a873c883101400df85a3d9e,-0.68504287194522551,1,1
0:7dcc0688718e19bfd37a2033bd42457afc473d61b62663f1dd83c4caf9aba5a4,-2.6614068856937343,-0.033312446182396371,-0.033312446182407029
0:1ddcec3b931d824189d50d858347d6b8271043c39ee3fd735d9607d187e252bf,-0.026289451079406945,-0.026289451079428261,-0.026289451079385628
0:08afba02c7b951387e98ea50af5737cfd2995a89c764954cb6c9356c751f940a,-0.0044416981479784567,-0.0044416982238999481,-0.0044416982239567915
0:fe793fe3a94f0ddad9f13ff2a1fb59c19f1856451b6136c7f34bf86a60c1e255,-4.5804594712056748,-0.042689934223943737,-0.042689934223957948
0:9332b3cb0be8a57ef9770f4a166f4c94a512d93fb9dd327a9b530b9562772fdb,-0.14278167852329915,-0.14278167852242873,-0.14278167852329204
0:2f536ceb36c525adcd8a6c25b5e68b61a7e8c24bbe635cf8d07dbf92fce2ad51,-18.146494041048001,-4.8289008757850471,-4.8289008757861556
0:d99195cbcfaa4cb2bb3058dfe44207ceba4d6da85da33423b42219bce7b1a407,-17.262755368102944,-3.6528906147119073,-3.6527106470263018
0:34012ad83c24677741743a654b3e44fe1f6ccfc2dbfb2bdf6b7935a879ba8dba,-16.824064414208902,-3.9149055229745491,-2.0403326814423615
0:75c9fd482c1f58a10df03a55445621e40e9972a0059d3480fa4748c4506ab8bd,-12.870159246298648,-3.4915558200117065,-3.4915558200095322
0:8572498ae9efec13c971ee9e3d57a62a7b73304e93c121e57bc8e21fd2f9be45,-16.9466474659759,-2.3084199132019769,-2.3084199132019769
0:8570f6d448d13f694aaf2d31ee6b9a3e62830160ebc0113bfdd28b593867a551,-17.104054882884817,-3.2282146020237619,-3.2282146020237654
0:763f42908f869e121eede76d4590670eeb15d1234e49328e11a0299b652c501d,-20.073166238937631,-3.6750491562453185,-3.6750491562451177
0:45c1f14d029319eb96742cbcc82b4fdc446ed48a9fb75abb881f7943156329f3,-23.411190577834816,-4.6976054132615062,-4.6976054132610869
0:bf50552f30b68f895d26f2931d463c483ebff4ea49fa97084143b6110d900a8e,-18.639547310609323,-4.085021120472943,-4.0846141578388728
0:b08aadb5a64313bcfae1facc8a7e55de1e65065e56d1f4c7c1fab924428d5f2f,-7.32451055793981,-4.7203099473210735,-4.7203099473210752
