2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:d9a53a6ad43392d69c66ffdf4cb40aca171f16f14b0620a58683b95277412ecc,1,1
0:b94e069874e70d21d4e207747c6f0cdf39a51857e0e45e54c6a75c8e3cd46f80,1,1
0:0922cfc096e44e1539192e7295cee5e8ac9c00a0cd190409e9d541232eb765ce,1,1
0:f4a495c375711ab78548241ae9f501987884a830815da80083254929a91dd52a,1,1
0:02f5283463e1f430e6edca1d362c3726faa5c23445cdbd6b8c85cc54407cc75c,1,1
0:24c228e34581470b1e97f87393395255d075b4b97382064e5896f257f9104491,1,1
0:99d56888fcc173d98aa91f752ae4e321d67c5b89de83de4f2187d4f71f01117c,1,1
0:5e71ff594858b5dcd12ce0617c36bae1e0100b45c6122f545ae156f0bd51c736,1,1
0:3c10d93d706208820175b83865b501387dfffb67be38ce10571a85fdf15961f7,1,1
0:f7641ccac5f9c271bc034093982c8573a6b1b8bc047aa9bb1a1e1a940b53f28d,1,1
0:b5173b7e38d0d0c029c5f3d95fcae5c58d0bde5ee053e1bbcf82ba389bfebf0e,-0.07860447086053135,-0.089499732449536573
0:19aaa837994092d6cba1c89221c2c627b79e08b0618b434b2d7845bcb2f9b85b,-0.12323979854072675,-0.22628224894666182
0:292daf9671645e65f5ba7148c18b8578c16347b710fec1fa42e3c4c3bb4971f6,1,1
0:d2dec1b1b1dc2d85aa2462b4c2909f65a6fd4f17ff491b525a9de4aa51ba815d,1,-0.0026573543015935286
0:7f17174c520c60d8038bba88a6a52aee7bc5dde3f58a87124972bcbfadb2fa8d,-0.10545790934302168,-0.1316682084487466
0:87ca56f0361b48142096fe25e6f0c99e20ccc48d9681dda0456809c83d4ec103,-0.10545790934309629,-0.21651248843675752
0:2400a61b9826cea6d5af550ca49e0b01c170dcd5db07d467718b16813189cf07,-0.1627094254293695,-0.16270942542931
0:489301d6f27d8d0e3eb8bdb18f72c8f88f22f57a1a7612e29c3bb72237204fb9,-0.10545790934320642,-0.19891355740590289
0:4580c44909c510bd83720e0d26c7577c8e63a6356c98cf39444327f9abeb3661,1,-0.010895261589043415
0:712785dd2f523978c1a65a12ebaeb317abd6c3364e762c6aecb2a08b231003e6,-0.019883696400235351,-0.0307789579893889
0:77370921415bd4563287d3db5c3f30c4f64257516ba242409e84d8cc6f91b2cd,-0.016019059678470171,-0.016019059678480829
0:256697e2f2af10fa18fe65194c5ac624644a9adfea57434e756654aa7961054d,-0.017168908563107266,-0.036765211688111421
0:1421c51110cec3b8dc3be14a84bde8b3e29e1e2c02e8168cf6a92e90e0e5293f,1,1
0:e4b2689bc54c3251305b0023df8c9df544ee8517e14221d73ef57f575f1f0231,-0.076432476157698659,-0.090535836857780438
0:67408f94cae43deaf409936fc88c5dfdeaca94c7ff28f08b3c0081aa0776677a,1,-0.0007748113595447137
0:20c1e6fa5382206cf66845fe9dd115c125b0164bccca4881a1d0084594832506,-0.042170195703567614,-0.05331110141658435
0:156e5f737b5418d7aeb341a58e021b3b884d2658da89fa7025b5cef865f37207,-0.026656949288559773,-0.026656949288533127
0:eca40afe5afa3d411f19354b30b097bcf11143100bfe229bc2c32660ae092c2d,-0.10733874198856341,-0.10733874198859894
0:2aaf3e8b1a96224026d9d5b5d9fca0243c7c3456bdbd73af35a06155f401f7c2,-0.0056295186510375572,-0.0056295186509949247
0:2dc5c72435396b0f5cf10503cb6186f602ec4f8b29106c3c11cf00ff3a94622a,1,-0.0030816640985946719
0:684a9310b735410cd0d149af569a27f38410572e7ec2848974cbf16be491a671,1,-0.30434782606663013
0:aab9ce30a3bfc04a8ff56330ee6719cba16ae93da8b9536c387ab27724281c9a,-0.056355882340484165,-0.3499907288822719
0:0baf7100f419107338f6808e5e48b3c0b3bee36f8adf6a7915aafcdbb5e3e2a9,-0.00050466967017470665,-0.0005046696520185634
0:eea1e6abd3c5e4d709690d67761931001277dc78da35e1b7f1d41d92b2b9cf97,1,1
0:d8579ba7eda8f08e98b36698b5c0439e1fa69afcec57a9d1cefd7ea7f3dc8e80,1,1
0:8c6e138f74e5fdec6ac5f748899da2af93e73c9a1c037706c56274faeaf95c54,1,1
0:d0e3b352b04793387b21b626631b2cabfd64bbb53968f6ea465613f79692211d,1,1
0:a7585a2239f3a5e85065504ad28f5c4a9d5d946a7e40349ca7c74b496a675121,-0.058517591758321601,-0.058517591758307397
0:f5058a27ed868fe110899c2aef899de2244018d92f77c727c5e34578fb178256,-0.050720294122768017,-0.13737667517078123
0:019e69346463108c073d89ce21d53a27d14c5f3d91df5934575683f55ad3f2ac,-0.0078401576822635394,-0.0078401576822368924
0:9db71ebbc3cdb8e5c72a6a5bea3278fb604a6a383a297829dbba0525a3283eb4,1,1
0:404b775046779cebcc64876db0866a9dc4af6363ecf12e2c58dd9bce79b81e9f,1,-0.0024309659975250142
0:dbb9e3cf1ce0ad690e252e6cac347a1b7c474b4f14c7056b913b385a9611f51f,1,-0.0096347473177589293
0:40306a74953ea0ddce813bd0d6a7321d19f832e85fe9705db50bc196a5fb2f56,1,1
0:bd8318c2f411aa0f6a79da65b25c53b962c89eecb5bc801fb5e78881609be89d,-0.0092479250885117992,-0.035802224334022803
0:02b335740e0d4cbc7c9500d29c3ef75b45e9287df943e77e656f290e5cf5fe9d,1,1
0:ac629ed06e7f924d93965f98e68fbd07d0200875b8621797f9cafe95d9a066b5,-0.0085646480503953609,-0.020883442600874602
0:13d8c3455bf3cf65363830d54c82a1f8af1750c88d26f11a0612877821be6c18,-0.016978206061690315,-0.023022236747483937
0:78b951ddc4313ce28558048b57f203a8305afc00d198644a88ec59a334fb7025,1,-0.013061331837482371
0:e15c8fcf845bcfca8ccf1e862a748e4428432af10b7ef6a906d2d3bffa068bf9,1,-0.039261943399610644
0:086c10ebfc071c409e447c2ea8890762482d207bdff8b9ed9fac115e7e5bb63c,-0.45264590943908223,-0.45264590943908045
0:3818d3506234cb50eb9a937fec897fb8803b848cc0818968fe3eeb6dfaf96810,-0.058117994345433743,-0.08333886018127723
0:86b62815c3ac362716fbda7e7515370b6bcf7d37311fb9ac2090ad94e8b92535,-0.18338544860895922,-0.26296733796543403
0:93fa8a9de716602787d892319d32975fbc9eaf5a47ab11e12c1f9808d91358dc,-0.57429679535751532,-0.57429679535750511
0:5d4febd0f2b4101ee94b96439c847a225a9984e8bb8820d450c73f77f87b2a54,-0.66434837861910134,-0.66434837861907825
0:253fcc403712dea3f6d7ce36b3618fe838d06980ceed273e0b7e11ee4a32adc5,-0.17531956953914696,-0.30926248241623755
0:4296f070367e767110435453330ba1bcc7470cceb038cbbdf83e96c017e9311e,-1.0208933897402908,-1.0208933897402943
0:bc92d9aa56044504589a9217e171f8a4671391cdb9f5f853b24f656d3a29ab4d,-0.91427372621630798,-0.91427372621631386
0:edd9471fcd5901f2c13490a1dbda3f6461d62dd7f63de2d3a7f6be37f67d9c03,-0.60337252552045595,-0.6033725255204665
0:cd57a9659e0c6407e7daed02e0be758918c0a37462e50f7f5ed78051f25d2453,1,1
0:4566a30459fb6dbc95d48ded4f6a6f3a78db100ae474346ca4a011e28b62f2ba,1,1
0:8cf44bf787034ed429934850ffe7747ebf1369c3f0c72ab098a1005f96544ebd,-0.58676750041152903,-0.58676750041152914
0:9aa6cb75d5618f9da57625874b4f8c6a4560acf61f7be0c26d4c3db637252605,-0.0068683341564188538,-0.0068683341564153011
0:5c7b074185afcb486a264dbd31fc74329fab6df92dae44b15334bcceeca0738e,-1.1666666666666607,-1.1666666666666536
0:0ca205aade740aaf6136a16781b16ca776b7bbf8b6395c31bda49ca1a353a5a7,-0.15584415584417677,-0.5597402597402712
0:89d0998c20abd4cd8ffd9553eafbe0d0d5dfc58bb54f6c70e8aaa5590a5e02e6,1,1
0:ffa25f897a29f30b7d64d807783e526a5080879b89dce94dfbff99a24d8fbce8,-0.15584415584425493,-0.15584415584425937
0:5699f3d91cc0784cc09c0660b5b1f993e8ebf47be55718bbab1674c24b1ca9ac,-0.029956323317523292,-0.029956323317557487
0:29213818792c7b4ee84fb6b864c85292a17ba94eadbeb148b994f76073f9aa45,-0.12076727803887266,-0.12076727803889842
0:8763bbf75452e7b2cb334beaf1c2605cd9661892dba1c5b005ac859612aea37f,-0.0026302589301145929,-0.0026302589302287238
0:38b5f6163630a8bdf7ab43d3eebcf00e84cb10c9cb3ee3eabf508e2b7e6ef54b,-0.16289782140927489,-0.16289782140928466
0:5288f32ca4ea222ca560fe352ff9883dd8b03618bdefc9cd2e50575ebaea63bd,1,1
0:d5f3420c819d00d1a734059c4628da245a47493ba8b0b6e68e598a85556d0643,-0.011610389610432037,-0.011610389610392069
0:3694fd8693e27e627c61e2b7ce63eca5221f37a63818e985fb6ec68370fe5f6a,-0.017766017765941555,-0.017766017765959319
0:f5fbef7e6ffbae812edbf22a07a2186af2617622f9af5b56421b2e632978ac25,1,1
0:3b7d5163826dbdfc5493702e5bf5aabb285a102a149ae55f9e6a0664a6813cd4,1,1
0:4dc7a8adb53b622fe7db801d92ccb6b0353e903dd47179299f9745180b3df5f2,1,1
0:0744e32fa2a183e65e2a481a4981f6897836c4bd89a6dfac77b51b1019030329,1,1
0:829db7256483c42dd232807b8c8476b76928d4eb9b97069ddf4d0183edb96321,-2.0549553900769837,-2.675932121361603
0:d883ab6d9a8e1e527727c7729cf389d9f809005730fc60d0762c867d3ada058a,1,1
0:9db2ad750bb34d812164cd4295e29b75244cafde27c106bac076ae371a8f1e96,1,1
0:8ab3a5db3925697f60eae4cc137ff5a4c11a78bdb17ef58d7db7b85ead4c6e3d,1,1
0:ca436ce3f9533902a1785300fe09aae3f19b4fb7c60758332d5e810b7130cc3d,-2.5175041618531075,-3.0670532061874791
0:d84a5ef45e204b53d547b0e06fa9ee6bec4fb93ff0f566e67fe5c0701e5068a4,-12.05097198481652,-16.226149168314798
0:d7d3cf394c03473fa2dd62d8954ea6bc312dcecfda99cfbed457fac9a6495b8c,-0.77765038070525705,-0.77765038070525705
0:88cd48de7963f20537ae63ba689b2ac18373f23d6f2035af7490781c17ac6333,-0.97847217017753962,-1.3057868809030673
0:ea26ce4f6f9fe51b34dad9ddc46b04c0d295c64c6331b6f77bceab7861f36b8a,-0.68867454649916482,-1.2133896765247467
0:be3d39901a6a67f733e9814d467d1ecf326188380e68596207faa4392bd313a3,-0.75915328809971072,-0.94600311254394143
0:6eb5bf7897c71576935b23691a3b3f3d82183798530a69a8ba621ee6958f3d06,-0.43992253348244498,-0.52690389049424269
0:8e5263ce599139d6a37fe9bcc471d85de166c9ad88ef665fa80945111386df04,-0.44130794527087147,-0.97083032664299651
0:c895652e832688d820b113e4ffc3e035a5795aca45cbccd75cdcee5e6fe5c770,-0.61574004787564363,-10.460034559429097
0:7986ec146ce992d1f774b147129027161677bd7206bfe8fc00b8904be1dae2f6,-0.73680063464723844,-1.3653600854858468
0:e6bea5e18b03200ad304f6607a080d5534b67d7719103f804d3c7116bad28e52,-0.43258798713123525,-0.59188160845233462
0:19169f25f77e86a4b7ded5097a303d315ee1eb08781ba10d658ec4faf8dbbb65,-1.4074492370006162,-3.5164653580605698
0:46b941fde8f9274945336cf56ead3e653334013f71bd2889f8c8fc1b0496a802,-0.015911672635706253,-0.037884618530386049
0:5a60d96e8d6d357777330720e5482b66ac041fdaa7dceac43d6583b2b1c57df8,1,1
0:b5707ef93b4d79e54935a581d8d8901cc5852ccf415f2a616dad48c40eae1b09,-0.00421747267583683,-0.0042174726758386072
0:a6392f505e1f096101f8bfc08a341aa482febcf55ec1add1a929c43836fb783f,-0.00057898292342883895,-0.00057898292329916501
0:59d7ae601aaf9e20df67bb21e968370eb21efe43f00785facc52524fd0de2bc9,-0.0017876781077212911,-0.0017876781075578663
0:558420beb9d39660ca9bddf7270621bc3e5257701cd9b8c500149f69c9ddf470,-0.0015177009334781388,-0.021955023324897738
0:a1914b8e9ed394fb1ddcfb61fe4da8231f694df1fb3fee20b1220a85f2f7c3c4,-0.0019611712005254134,-0.03323888950621523
0:e9b98b9523e38e1d37f09eff2b3c8aea251fc6ecbdfc26265f87df15f1146dc6,-0.0091712043471261495,-0.0091712043471012805
0:9d801ff13d652268d6b8ad88f65eb1f6af54a4b8a19062cd76eaad08e375f267,-0.016381237493659384,-0.016381237493636291
0:10a8ef578ef14146f6f6d04a4154a37e0fabfacdbede63fa852d7800f1a5e2e0,-0.0083700895530558501,-0.039914909079980632
0:429b401a3a584e7864ed5274eb8f8484b0af64ed5d3362e2a9a4ffb11c42d43d,1,1
0:0a79decc2ca51c54162e7a47660b8e4d30429e567de2953ab16e05b2d46d2f10,-0.010608824054669341,-0.010608824054695987
0:59218581e8abe11bf6c1de0b8479ac4d494eb144639882bf6cb172f7c353b571,-0.0516275979881975,-0.05162759798821881
0:032346dd6c929bfb791f10965bb0a54d6a216c08374982a5d0852313e641120c,-0.0083449235048291808,-0.0083449235048806969
0:759889448719d66f1aaa8cd359ab41f8538b4fb5c421055aa94e242529354c0d,-0.0012821400373788094,-0.0012821400372846625
0:b5a81d129aa2b5d72813198dfefed2cadca6023dcb42c6f26fa19af1f4efd13a,-0.0087766916579763432,-0.0087766916579994358
0:525fac08161bf5f5826aaa6e18e26e9b2f7d1bb06a93c5637fd5d9ce6b8526ea,1,1
0:35ed62b6760251b8bd246e7eb99ac22e7ef28f58b27e6b6fe30b54f3aaad0fe8,-0.0041789914317291732,-0.004178991431942336
0:b8146f47bb0cf1c04daf1058983fba18c199f77958b1ff12e6885ded31311a67,1,1
0:67322037397855e954459125adaa3c65d22f0fb8ddf9f5a2b53e315f96be43a4,-0.0064965500467764059,-0.0064965500468474602
0:3cf64885ea7f77c4b82d2bd510ec03f75a326b72d563cd2d7ae557c6c7c25044,-0.050638485248839515,-0.050638485248848397
0:f31954dfa5d47a32358896a6cc604b1aca253f971be3e5665e59a6d10c1eb837,-0.00050638485229015373,-0.056759136943936639
