3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:5e28516bf0bd913f10786fcfff0aebe743d72881797bdf74350da671b22449d4,2,2,2
0:75fd318b192282f046e218d65bb2cc78dc5be1185326498ddc2f257e2520bbda,2,2,2
0:1bbf2b161578b9868c17d85ece1766a57a82f703a2f00e8db0f63ec044672cf6,2,2,2
0:77c90cfc37df908b5c69da006a18bcc32fb865b1b680fbdb538bb95ef60925b4,2,2,2
0:e8e751fd491c1ae907f781ca2745d46bd413199e6cf13c02fbd436979899b570,2,2,2
0:90b804f952307ac8e06653f6bb675c8ba9ec708a595e78aa978f06942d10611c,2,2,2
0:6cce7f1961b9412b816f036f685a8903471fe984f5db6ff8d3de4c7052f71c0e,2,2,2
0:c488922bbafd2bf657ff565d7590ef64d6d6c3cc97c62d405e204cc10d8a4ebb,2,2,2
0:2a4fa56327d025c514179e5e2d62ff520fa05cba6ea86a55d8ab2a1afd41cce7,2,2,2
0:790156bd010ca54f1ab7f480c598c6c9c51f3a4d876038e671a9b4221fb034fd,2,2,2
0:7212eed85ddb16bc179eabcc2b7a3eb17269c8def6fba3bebe00c1942a727402,2,2,2
0:0831d0d318e999f776a32326266f08a803475deeeae169caa55bea5c2e652074,2,2,2
0:a6ed1124f325d0818c0f22235857f2de200457d4e7e8930e969ec981c2e4a512,2,2,2
0:7c28aea2c5bb3e95baf8c757e9cc846060dfb72372ecae4648604d60a10e5306,2,2,2
0:cfaf1f2bc5a8270da9d70bb6fe161aceb7e6571edf6d22f59ce035a44126adaf,2,2,2
0:c9bbf7efef0a4f7303b14f9c82ec7d5a9a83c76d5e12b9fb2b27463a24ed4e2c,2,2,2
0:076887e43131c5cae222eb06da2cd63aaf242ef61fe95b0962985da4a0dbd7eb,2,2,2
0:d5a30fffc746b476c430ef3925df729c0fd42ddeaf1636a51a6b167b208b65dd,2,2,2
0:0007ac643066191d805a8ff1a34c6f1b59f2af74670c0275d20df6e589631629,2,2,2
0:127af02f3dd4027683126b4649d82cfb73abe065208aef9df70249ed6b470b9c,2,2,2
0:195228ff47be776cc6273921c4717c7e0eebec1f83d7234a247812e6df5514b5,2,2,2
0:18440ef70a576bbd2fb8b72c2d9fe6bc03c76632bd2fdf626fb191233a7f7f9e,2,2,2
0:d0cb5322e3d96f26e8b5dece0c1b2c565b78ec067b94e10cbdc4afc672c8afc3,2,2,2
0:290f09d747600d1d53b5c22cd5dde0911482f9926d961bb79e6613f36218ad92,2,2,2
0:5efb584478eb03f272c86cf57bd978c3a813e12800810d1ca309bd00237eca0b,2,2,2
0:4facf6cefcc7b9bbce91748146b4f75d538a7d9654032ed1e5f5ef1a93de43cc,2,2,2
0:fc98b50150414c7e957f2347dde741e6a3b9e1c6ca96d856e0d85e1a48b0d147,2,2,2
0:7e9bafc06e2805c34a29a6005eeb4d57bfaf09f1c0119813eebce18f4dcf33fc,2,2,2
0:ffe360665aad6ff1872ba1a001c8df8c91988b01dba5026fa42b00b5dbd4aa8e,2,2,2
0:92d0fd91b113dac9bc305eb33fcaacdf6276d887d1bf1f28de77b523bafb89da,2,2,2
0:e4d552f3a81c0b52853e20fbe6c7303c72495282c9fd9ebdc12c27479a19abe5,2,2,2
0:eff89031d3e07601db8a68f0c4e88e12df5878b3b59d2becc0484ede622f3ac7,2,2,2
0:0e1e78ed083ccc4e0cc7a08f432f603a29946f61a37c595801d70bbaa042ef45,2,2,2
0:0b03daa51cbf83b27c362673d28d31bd73385680a09a9af9fd66eeda39680411,2,2,2
0:52b3de195e8203273a53b560cb6b529d8e822c75f180aae21cf7c4a4507f8ee6,2,2,2
0:036dcd34f1112074394b9021f1f7edb6db773cff3e16376648f73d56fd917b52,2,2,2
0:16bcee630950526b12496b02df89084d865a602b56f4b5f930c1f0124dc7efb0,2,2,2
0:fd170de352e686561999ae4b7a09b50e7ea2c98a52c98ea0e15e531785431292,2,2,2
0:1846ed65ff36a0760201f0bace6a8703c9783a14153324e5b618163693672d26,2,2,2
0:0bf41645057fcca130396f80bcad180d567de3e2accc73440b12820962d7d6ce,2,2,2
0:724560c6c0fef31a4e30c9f07213f12b58910fdf48b50592ff0a9463b80474b1,2,2,2
0:0c87609bfbb80a87ca39d32ebd69ce9e529561c86d97d256982629d2064e1726,2,2,2
0:8b33ba533b4498270eb3cf8fa1d789481d2a02fed10baae82dec1b52ccf75f54,2,2,2
0:d40b4b56f753fb91ab2c6a3d773428ab13c0e59144249a9d2f238d8b68a8b2ae,2,2,2
0:659932eeedc4e83ad78a7874dd6729452eb32fc963d18043bf21ea2fe21639db,2,2,2
0:998a2da120803384a2a8c971a915c5f623d0b35ff0022701065382a91a1b9206,2,2,2
0:d5ae5eb5f8754f848eca343ce1c02518a04a59c252e426fd3df93aae1f00ec22,2,2,2
0:b54a1e97c11454f689fa37846987c061af995c62dc3b020a2a36eb744821d66e,2,2,2
0:fd52912b2f8d3ed473500748ce5047b4a2182f9d4384965a3b997df712940eab,2,2,2
