3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:2953b03f3417be0fb78b4f31fa4d777839faa57cffe0f1fc304bba5e6ab1bc0f,-3.4628663418482208,-0.011628947368588882,-14.68971646579338
0:284942d94fc78617819da085242a403c5ab7dde1b0e10c666405d2ff99de8a81,-0.052631578947142543,-0.052631578947135438,-14.609973916540692
0:0af19d21909454ec40aef7f9356331909aec3266a2de3986a9d9780578cf9166,-3.342347781509071,-0.17346938775569501,-14.426994434115779
0:19ca41b381ddf189af6c0e0e36997cdff9e173e6c5785e4c705014e5b3b320dc,-2.4210636378897039,1,-14.097789115645718
0:99b5889b3ecf6728b30461c061ee64292f0880a23680c5e13823738399a44ed3,-1.1025145715818763,-0.0043375461993875319,-14.394700435466572
0:08ac050d7b942e39e46b0f3eb0560b9d741bfebabf69728a5cb6aef49bd521d8,-3.2239301392916802,-0.11023622047230219,-14.335784665101505
0:f568bd4ce018f8a9aa32b42143da2c0679baf5114149b58a50e19392e594d06d,-3.415466498655559,1,-14.402253737351749
0:879fd7cdf305c55c5d8a90c5db548312c870a8e22c929258111f0bf0a07c5ad6,-1.9657633345686847,-0.33333333333336057,-14.262883616057518
0:b874adfc441905c90446332bacbf2a2bf9ca07644f7353a2e69b1635d15433a8,-2.7088960149498527,1,-14.353553473306173
0:b31e473e161efdd9973d4fc50d283c89fd56b6629ff8c51aad61b3133db553c7,-0.85162199010275919,-0.11023622047231285,-14.172315745014137
0:db0201b52f4aabfaf8e2c5b09bbffc8be4680e528411edfab8105a081e697ac5,-3.0393187715041279,-3.0393187715040999,-3.0393187715041137
0:a6881e86cbb4fcf18a22708e20134b0a89e9d05f95661eae8f41147800033090,-7.0465116279069555,-7.0465116279069679,-7.0465116279069484
0:18224ee2445cddb34fb9e01c9cef7174fe89d09b1daf75dbbe65995a740ef379,-9.0897291231190138,-9.0897291231185946,-9.0897291231190351
0:76049d1ea760b913957a09f3c2109736d6164bd68976936eec9288426c343d37,-6.2683679237304704,-6.2683679237301426,-6.2683679237301568
0:58cf99b1ed3f6e40994f6c2883ae56a009200d91c2eeab762194036bf590bcbb,-9.0108518185145634,-9.0108518185145705,-9.0108518185145634
