2,My CPTP MIP pricer,BaPCod
0:896bd6a31154088fe01a062720847cda2127cfb7b617a056bdef4dd7a02400ab,57.854280782261711,1.0000739909301917
0:3bf8e9b06ce309e41403f3f0ca30b14e9f96c05723f3b584f80e3ede1a88afed,105.59602351822677,1.0000739287903107
0:630fbe37a34d788fa34b3e1f69d250553feb8769f3a3b3c0a84d97789c7dfd4a,44.235075243312771,1.0000737534922279
0:a08947e1260d3732dcc817ae93468ba9a6a7b0410ed0f32de16be1af7dea06db,122.27839831148921,1.0000748984564176
0:c9c1855af01965335be570041647e82d96e7ff20a2ae21987791ce212655505a,109.65183154131967,1.0000761856583547
0:cb9134dd35b0962164524a433de9d6aef2d36b866d84329a42946027ab9f66aa,28.190448274926688,1.000075350454966
0:932b76dcea3dc5cee4e4856892cff2c9ac16879b34038e68e4818cc60ceaf687,42.282941323421426,1.0000757019462971
0:f346cbd17691414eeaa5000f0cdaf7a5491c11b94541fca1ffad967f6afaa69d,43.220310667134882,1.0000747155206551
0:079e5fbb99f43a0db01a0667071dd1c26f09227b71355a1442c67153a145c7de,59.467972272886605,1.0000742637491906
0:f4bbe5f9a03f3e17ad159f9069e88a1cea662220816061afa35940620ef3e4a4,178.53809464683093,1.0000743506032437
0:c1b85f21800d4bc52683fa575a69eeba501f75b8ac0710657cb21f0ffbdff6d0,1.0000222471093219,11.746355589786441
0:c0537cc692c90b0b235d2806feb2166469379379159b45d966e35b223893a8a9,1.000077165614385,27.603219040769684
0:06d913a35ccde73b70bc0be70770e3cfa8425946d4c9061ef353485774b0198f,1.0000466862344237,14.009125291380462
0:cc93f6ab0e346a2c0ca650d65bf109c9bf17001ae33a15bc6919b13c2fe794af,1.0000940275575965,52.143974055916317
0:652db99fd1920a73b6a5dc82e377d8f4dbe069ea60c81c9e2d2c5555d23f5ebf,1.0000423636367488,30.191234116283951
0:5ac774f780f33aae0674929b5c28b0d05c45be831a1e51d317d1b20beab4fb51,1.0000533286972919,30.790828850611923
