2,BAC MIP Pricer (AFL),libRCSP DP pricer
0:c75296dd178dc3bd37b362161a1a2e7da0f450399de6312f2df5b5bb52299cf1,1,-0.0019888224082471595
0:a874dc89e9911261fe2fb9d26cd18c43f8b8e48024c8e8ad1b3d6135e59ad1d8,-0.05773608601522362,-0.061814347963803584
0:e46b26c9509d204b70ae352629fd68ccdbce10c6e3572c1c9e986bf6b5f58732,-0.029655125688078599,-0.039164045350284837
0:56fa079c1c292b8d84735e1a170ff87ecbcfe56e60585468866a056617ebbd4b,-0.0012947532480271917,-0.025108770171035744
0:a726f4f317d0a6f848e0ea94104a615b2c06087b418077bbb873e267865d1b24,-0.0037030266236399711,-0.014635569035847951
0:3bdcfcf08ea84799cde2744af4bed8bd5d6ca78ebb050472e62279fb4b62b957,-0.0063788859295819123,-0.061504139893450827
0:1e012c91f073f8c1b77304d45b558db8c9674761ac55cf38431e4c93336d8e10,-18.454765119509862,-0.056292911121339273
0:2876bf98a686297aa68dcd99b5e0e37704463f3ca8b399719752774a88b7fd1c,-0.036905840558754122,-0.054238179577092538
0:c2fad7fc50c3206a5103a141ef89d9319826ac73cc59544fa70e7d3de7e20a79,-0.048793728471201447,-0.051680179981099528
0:9344cdd69014a97afa9b1118960e22a4bf791e2bfe5c78c814d139415c190e47,-0.033799500416758832,-0.035667001633159501
0:aa1b318d0bf8782041321cf84ae879cab54308cbc070e88b6bbf0bdfbeddb4e2,-0.37822422694434366,-0.44041188645219975
0:86549f911183b04a78bf533f829b451b228183cdb4f4e810cd2e394d35b93c18,-0.14906734454656601,-0.14906734454634218
0:0f30308f2a82a6afc2999a376c1af1fe44432e293bcad8b93e7d29e3735beb81,-0.15850390177767082,-0.15850390177754292
0:b60813912ff02e704a235ba532be068359859a6c0086ce0c754ce16e54df73cd,-0.35445077989887602,-0.35445077989875884
0:76f999904e489f908f5317f211ed9921729b86baf8862075a7094061f705bc54,-0.19183031640263692,-0.36124785075343624
0:d3db660a76ea70842c969f672cacd0e6fdc73f391bd14cd641e023f04f230b3a,-0.045102366476996281,-0.083922825457737105
0:eb8076ad6a1d72d8e58c9b795a9ebb18bbd956c992e8665479d09b8667bd9672,-0.12687144872298717,-0.12687144872300138
0:10c6c2bf8fd3046744cd62679c61021bbbe6033a1ac4cddab29325b5a62fcac0,-0.37518451463291669,-0.37518451463311209
0:db2efd2479df2cf7e6f53d44f386c9bbcc1ee4121360be3c96d63effd467f6de,-0.013465309799414626,-0.050934218697541667
0:88b3996067dd2728a40ca93383b06f60c6921d8e377be766914873d0516d17ff,-0.33738168654332057,-0.33738168654314293
0:1364695ed9fd4b80fcc37e625442c8746df16fe571e56d63fab37fb787e895d2,-0.14913897888793493,-0.72612016152931602
0:a00ff3221f6eaa42cac8c8fe778868d1a34743b67d8b50a170f5155bcf052c39,-0.24526617044617005,-0.24526617044589827
0:6245063ed8f5287f0a7d0302e5c41ab462dc2a1fb1da308487270d0bc238db25,-0.37776710310547656,-1.0737375625849115
0:f3a4d6d3ba9cf69a03d370086ccbe9d6b6e45b69413fe2b219d205a8bae99756,-0.14839402441885063,-0.14839402441893412
0:6be95af9a12c23549165d10449da9c3041788e7a419e8c5d14bcee5ad84df530,-0.051521878392103197,-0.051521878391890041
0:6ad03163d17cfd4da0af1a061ad30175bbb872de150dc69d1af5f665bf7f39ca,-0.22264313150872006,-0.37816262887674057
0:44f9ebb7563a170fec9292d9c2b3fdd402582dd833b4b334b15058e0455bb46e,1,1
0:eeb58e2cf8eaaf95d4386b9e75f5be762ee43ddce3effcaf1c70daa3e8a83672,-0.15913233284636699,-0.84239640397413496
0:89a4122982c688bbbe5d26295079c3affca5d978ea09f1cf062b818031336906,-0.18266361620012006,-0.71309516661171202
0:34666fdd3b300ea685974266f8a1bf6e97230b6a0ca37a3841cd747e15055888,-0.19622239759202387,-0.57197937759858064
0:7b46c2d297f0aabeead2956f970bb5e2d672b80927c00e619ae38c2f059e5da8,1,1
0:da1d2c6fce198d367991009023f9855cc5cb74ca43e3635db7c11b8268f35e6c,-0.070434782608629107,-0.070434782608685964
0:4f261d22aa9e22d89aa769e0bde45b26699fd01e409877b32b141238c849f66e,1,1
0:13735a09ba32d640fc85da3e76b29a9ac74ad6b1f271976bef6fe0aca3e28bd3,1,1
0:0096bfc1c3c3269cb3a9f0afbc751cd827a5f2275640a2e402df4458df8ae02a,-0.9873657133310163,-0.98734177215190044
0:2c23a679b167be27653e74b698cc2cac102b344c532f20ae05c1ba9c3889b6b4,-0.26086956521761101,-0.26086956521756122
0:74208e88ac84503b6912662d8c36e0ca7816c06b50dd856e9fbe34e5ec7fd403,-0.26086956521729476,-0.26086956521723792
0:148cc14bf74e82e9bfde03b99c9e1e577102ea4f44e17058e040c609297b34eb,1,-0.0063432835777987862
0:907764e77e43ad3ecb9cd21cc59c5d7a6ce7f3ef1e30750fee7950bd31b2b9b7,1,1
0:f3edeccafd31c286a26a8f09359d78544f2fa4ee92574de262aa8b4395be11f5,1,-0.029850746267641171
