3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:84254ff840cb57c8505ffc65deb105ebb6fc4aa578d9f23530d825fca36c9c63,-1.8570929307405799,-0.39981446833202183,-3.8316697185614466
0:aa71b9b4cf13645215b81b3e4808b172e6f8b1d7b5bbdf58abf27c2751effdd3,-1.3215650091042288,-6.9660520054526401e-05,-3.5128631068667944
0:85e996fcf640e352877373081f289d8f0708ddf331c0da57c40caabc471a5f7d,-1.8537813809270818,-0.39978504040435325,-3.9501173425096963
0:381cfed85759964e7657d448a32b0a3cae2b91363aa9fa6a623976237048af1a,-1.1433002251868862,-0.00015938273669569014,-3.5209299122164746
0:3cc13c8274928d4460c4851b5eeba6cbf2b36ba83c2152aadd8c4dd78b4cdd34,-1.6070246108220649,-0.39978504040444651,-3.8040100018477898
0:339d3e6c7094d7fb5553ebb7c213139fae0e50cdc220f6983b9755477fc92567,-1.5447399366089245,-0.00025778762192629756,-3.5152888063405809
0:b20cd2f5beefd741ef999cc74ac8fddefb7107e6331ed29690266c6d26480a4a,-1.2240926977323132,-0.39978504040453888,-3.7953372344519569
0:3004d50fecb5a68b2e5f9f9211aa7f8541b22bdb2cbf5a4de230133ecad52418,-1.9428192164513141,-0.00027153550588820963,-3.5519827748012789
0:87bc32b30e06b46ecfb659e2cde4993cdda86375cef0ac0cc1a77642035b9b87,-1.9042307142361239,-0.00017059801386665185,-3.5225845754597001
0:c9287fdbb4a2b631b9eedeb0a68d9932408d2262631d0bf4012ac7aeeb2a3d03,-2.325625973095713,1,-3.4989060996040022
0:e3fe009d3f39421a2e959958495af7ce6cf12899d7091b9976d50912526ea620,-1.907041583430588,-0.014232163204161985,-3.4578946955788736
0:6cfd6cf61236586a699565709c53dbbe64fcf2be6312f63a3da9152fad79c328,-1.7483560045234661,-0.0061259894728156183,-3.4770044397962989
0:1a8179d4837068e7124c7b76e0b5edab675aae4dcf442b9ad8e67e0df5948f64,-1.8921228795167235,-0.0856839854303688,-3.3831379057398188
0:53cd32b88eb16d8cb81caa096cb42776317420a86c0705f527de182298583326,-1.9593453701032482,-0.050772626931294702,-3.271069567734457
0:0d8675ff2de076986828f827e0b558ad4808abc45a7920a774e7a2561992717a,-1.7375414089405259,-0.048886091577208468,-3.4844444199466915
0:743c37bf0d4d4723094127b1010f26852e6f74f01de86d182a7d5cfcfbc1afd9,-1.82677286116619,-0.064636703188162947,-3.4981646132682327
0:7f694877993bb20e9b1351a54e8f04047049f356c5d2d92280702730c0e301b1,-1.9555617468233852,-0.050772626931063769,-3.4044971132055819
0:8fe667ca1991e58020bbd5ae7668e39fa559d9b748d7cda8efa4f442c86f16d0,-1.8389950040944556,1,-3.4207485152510775
0:81e5afe356e1c4b03407bf9108aaed235b6497f646f9c973b77c927085660dd7,-1.8091681060296825,-0.050772626931456344,-3.8025211425619134
0:9a5a451ba4a0da14ac372ade38621de352661e3032f655b65248e6bbb19c5e18,-1.9075586356294534,-0.026831229008571711,-3.5767823810393859
0:d06d9ea4733f1c23ff3abf20b3ebe78596893ac22b25f7a70d9643cd8218ec44,-1.5072450628166401,1,-2.8140137289404819
0:fdc0ca22c88aaa52aaaba4b9f7aacdc89739f5640eb89e04ec8d7ae30d2aa7c7,-1.4946065496512917,-0.052356613944173347,-2.4810607164916352
0:35330db2cc86a4bd51e30a3759fc78704941ceffb150faef6dfe3134d0f9d146,-1.5466584306712761,-0.0061772250297451601,-2.8374363254926345
0:1e76f62d983920121e0859256b4cf03dbb7280851919d1a08011705aaf569abd,-1.4273503664727196,-0.0061772250359055647,-2.5225884124616047
0:b9d4fab3b857fe93b27fc006da82254e10423cef8b9fbd04b79c1d04fd7a2150,-1.5494904437029522,-0.07514278247435513,-2.3458915313926707
0:c53c232e6a8eae8d1c76f06a6789f795e9e0b938a82c64bbf9075f7c1ebcdace,-1.44806283046448,-0.0028777138287523485,-2.7613626673988731
0:21860ecc9b33c1ed7032fdbd708a9a6ddafabdeeb8ffd3a035ef08bffc49ec05,-1.7602642886463036,-0.0058472908420092997,-2.7353702553971511
0:b311c0b727f7db0e2d23afd7cb071617f14b1c8cf4b13fc1ff70b4a397d7dd27,-1.5095023674254,1,-2.8474105065027393
0:d8e982f13817b138865b84cac17a53246d023be4b3727e5250556f45ab139393,-1.2566345587739269,-0.018331436780705701,-2.8501406128362228
0:8d4099acdf631f78985935860a2d711cbd55fc2526c7421b2afc61f7129d6d50,-1.5910414477992714,1,-2.832194091333577
0:b580dc8ddd0d3f0ada9f0282bbd43ef9357a6232448573eda130b9a9775438fc,-2.1759905868406038,1,-1.6904143043547804
0:390c22e4c6266599f0820466e8e0723641926a7d9bfcff3b6fd41ee87fb2c0fc,-1.9388471948563224,-0.0094339622643158094,-2.6475741239976438
0:0f91b379cf3d02a5ea1a779c85c635c6c41039d6f8944f55090f0809c21fe4f8,-2.1153220426114325,1,-1.8112891396714474
0:9b205ab4876d9953821ff457d2de1dc07b7513647ba6f3bc0f61dd2f8ba49ca0,-2.0215727262621539,-0.0410958904110501,-2.7439564867040942
0:32069c3bb8a5493636b841c83e9bcaa18b8f31b626023afd9d388df30764702a,-3.1130681943131937,-0.52665768194032303,-2.656452375980543
