3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:0b8da085df9bd1faa165003515fab7b53d7eb3d35af54029691a18bc7af7a1e4,-3.2614378117074025,-0.13255572566956531,-7.8425092970614054
0:d047d2c9e1058cb94c4c4b2ca1506b5fd7928525f4e2a031452aca45da5b2671,-3.0830096862065708,1,-7.5922526205848051
0:f3fb0f2db7af73fc8e60928fae702d2afa81774907110d991996236e4dbf257e,1,1,1
0:01a59ea2dde726e5a820e01abb3006cdb37189fc94196620a1bf58e8443fb433,1,1,1
0:ad314d4a265c6d68a4a98258db92cef35fcafb1bcbd675a9e1f28498b1e963d9,1,1,1
0:e4407619aeac8d14d5a7c140a0dfe8edd18343b038bcdf937a19584d901b49d5,-0.49999999999999312,-0.49999999999998779,-0.49999999999999312
0:ce102459d8a94db24cdda75d698062ac602b735d926eaed029ad6a3b5bd43562,1,1,1
0:513e78e6aee68471141d54e7d375d7a1a93229bae931f650813cf5693d5f11ca,-0.015232212170990467,-0.01523221217098869,-0.01523221217098869
0:c6ac7a8867aa1540746ff875e7d9385cc769d637c3c5612bc93aca843e43532f,-0.56854200005042799,-0.56854200005042799,-0.56854200005041378
0:778339a95ae890eff51200d82d26e3d13d7608f25d464e040f5d22124d79d058,-0.94905862727864598,-0.94905862727864598,-0.94905862727864598
0:66869ecd0fb2a9adc3099deacbda09b89f078feccb5678401516c200a36d67a4,-0.27235777543829442,-0.27235777543829442,-0.27235777543829442
0:b8d39b3a5834c5f42ec901e5510c522653023f59a712eb81a95b2a587c499d8a,-0.082807505079102839,-0.082807505079102839,-0.082807505079102839
0:b310b5ca20a603935ae67d2a9cb391eef9d1d164703b954afe5920144c761770,1,1,1
0:194d988286708387cfb83ce0f36b6346b111adb1a7774d28ec67719069c5f067,1,1,1
0:ebdd5da7aa9d6fe03424f273b3fcad0ab84a3b954ec6700ab7d0489a38e0a4ee,-0.11504843500216566,-0.11504843500216566,-0.11504843500216566
0:8a3fca27bc8670058ea8ac9de6c9069ba914ea3cd470f3e0cfffca93ae832bb9,1,1,1
0:3e3c3be2be417ccc4a954987b4eef4e5548346b26476c80866499c8e0739b2ce,-0.40239339672980634,-0.40239339672983476,-0.40239339672983476
0:615b0aace7c825260ceae17ad74a65c164de12b06327737b02465fe958d74fe9,-0.41302968666379059,-0.41302968666379059,-0.41302968666379059
0:07613eeaa7dd344bc1934508e6c8c2c18051a9dac74adb08bf94d3e352dd7210,1,1,1
0:1188b2e10e22d155875d78437049365b6ae199c8642b0f14d85953dfe2a42c3e,-0.12965639911526949,-0.1296563991152766,-0.12965639911526949
0:8d50ab8c4bed528a3cdbef445534b60ad3c26c6264ad4249575aaf82623fc88d,-0.69602056508906429,-0.69602056508906429,-0.69602056508906429
0:5de22d00921e030ba5e0cafaba2429307e91983512f759afee08afce639b85f2,-0.61111111111109295,-0.61111111111109295,-0.6111111111110894
0:027d37f422ec7f4ac842f9287e03b2570d2a611f650a78f60ae2f3d412d2e4a0,-4.06442556312708,-0.098603293487247598,-0.098603293487245836
0:c5d2fe31a85e047502bbf33812346a36ad93f9f726b0ab8ba6d6c88176e652bd,-3.9029533153228462,1,1
0:87d26247a6399047823352705d341825faab19cd1820a0ab108c8c2059de7e67,-3.3812270392793025,-0.26506024096386227,-0.26506024096386582
0:3cd5bb00ffa990fb71bcd8633b2e7ff5a4be9e04ce0b1c1df783619551dba98f,-3.9074721668195802,-0.017609221887397553,-0.017609221887395776
0:28dfce6708a23d1bca54264ac6202a62835b0dbe7c0ee432073c2eb576f2e088,-3.4126636165247342,-0.072965702757237239,-0.072965702757239001
0:36b0e19d2b64ad82f17c2973fb509c653a7c237bd960a159366c9bb415bf8184,-0.075263590421160501,-0.075263590421162263,-0.075263590421160501
0:a0e33d6ff7771184f7d041a540dc27c2419a69bdfa7996c69f83c921914c50e8,-3.8999775243109691,-0.049034053700099278,-0.049034053700093949
0:f6b83f975c6ec1d6d182e029b1707cbf217eb5f17c54249531ffd9a116a00d12,-3.4166251022251757,1,1
0:c1a65889c4ab29784fc4e7bfa9035ee47ffef3541577b5a43136633161226c05,-3.7949042227191598,1,1
