3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:44ff4263d6c57d671e4c8f932abf059b04b207baa2573dace8ddab8f69c9175f,60.046584000000003,60.018155,60.016789000000003
0:bcbdd5d3c5541de70f03ad068b095216283c2793aefe0764f9160ea7f2d8e35f,60.060864000000002,60.009293999999997,60.019697999999998
0:e4919ef935eeefe03396d1f505dfed1c59c64bb251a4f37704aacdacc1777586,60.038288000000001,60.008248000000002,60.021222999999999
0:fdae88f65ed33dfb755a906f8f94c7e09a1dd27bef4a3cda1c5e4af4fd481526,60.005319,60.011299000000001,60.020691999999997
0:47af83d5cce4861f9b95802211ecda8207bcbcfe2de7623e3168286d57bf8fac,60.014740000000003,60.006526999999998,60.028500999999999
0:3ae041874514b0f50945f374cc0a2ccd0e0dafa38e215c2038e849834e87c6be,60.041206000000003,60.005178000000001,60.031393000000001
0:8e18b99590269d13fe84594d2b4c87be392fbc6092ef3c4fbcde483696c5f2bc,60.042274999999997,60.004291000000002,60.012511000000003
0:e7fc0c07e2defb4b8f6e7576b83825f46be1cdab08f00abe580ffa3ea93fd572,60.011066999999997,60.005375999999998,60.010637000000003
0:7f80e6a5b504cf677b5cb5413e052a9e4c0e9983e7154d96be25cd69e691ba6d,60.026628000000002,60.003839999999997,60.010714
0:575186777236305b114bc4b8f015908b1ff8e3ca1be7bfa78953f1089a601138,60.004351999999997,60.005802000000003,60.034793999999998
0:3babfb16b6ea43c7d162d3782a36d5671095c070c161ac3a7998bc139bb9fc71,60.027804000000003,23.749032,60.011076000000003
0:bdf57b62956274c17c98c897e0a6d79d2af5ea802bef621f4f9a93f01444a177,60.008873000000001,60.011927999999997,60.012320000000003
0:344355fb169a4f841cbbc7d4db1996a2619c701278123549986c0ad6cd51fcce,60.029763000000003,50.906332999999997,60.010361000000003
0:7c25b2a856d1c51e3ac19ab460be6d58120fbddc01391b99f77f3d73edccf78d,60.050347000000002,60.006602000000001,60.010286999999998
0:b3d88caeb36b90df0e229daca7c508c2bc797bad427d397fb013fb95b036dc8a,60.022409000000003,30.057843999999999,60.034334000000001
0:08693c1c608fa8d1ba1f94a46d498c03cbe9ff0bfd0ac2f8637f9853520207de,60.021676999999997,60.010682000000003,60.016170000000002
